GCA	KO	KO_Count	KO_Category
GCA_900111745	K00252	1	Social
GCA_900111745	K18661	1	Social
GCA_900111745	K03743	1	Social
GCA_900111745	K22373	1	Social
GCA_900111745	K03386	1	Social
GCA_900111745	K01277	1	Social
GCA_900111745	K09696	1	Social
GCA_900111745	K09697	1	Social
GCA_900111745	K17763	1	Social
GCA_900111745	K00854	1	Social
GCA_900111745	K07404	2	Social
GCA_900111745	K06152	1	Social
GCA_900111745	K16840	1	Social
GCA_900111745	K22879	1	Social
GCA_900111745	K05570	1	Social
GCA_900111745	K05566	1	Social
GCA_900111745	K01256	1	Social
GCA_900111745	K01752	1	Social
GCA_900111745	K13745	1	Social
GCA_900111745	K10187	1	Social
GCA_900111745	K15510	1	Social
GCA_900111745	K08139	1	Social
GCA_900111745	K21744	1	Social
GCA_900111745	K06978	1	Social
GCA_900111745	K01259	1	Social
GCA_900111745	K22074	1	Social
GCA_900111745	K00208	1	Social
GCA_900111745	K17247	1	Social
GCA_900111745	K06953	1	Social
GCA_024198255	K09791	1	Social
GCA_024198255	K12989	1	Social
GCA_024198255	K04765	1	Social
GCA_024198255	K21572	1	Social
GCA_024198255	K00647	2	Social
GCA_024198255	K03576	2	Social
GCA_024198255	K09930	4	Social
GCA_024198255	K09959	1	Social
GCA_024198255	K00138	1	Social
GCA_024198255	K10255	2	Social
GCA_024198255	K03316	2	Social
GCA_024198255	K21744	1	Social
GCA_024198255	K02651	1	Social
GCA_024198255	K19802	2	Social
GCA_024198255	K01254	1	Social
GCA_024198255	K23779	2	Social
GCA_024198255	K03719	2	Social
GCA_024198255	K01083	1	Social
GCA_024198255	K15856	1	Social
GCA_024198255	K06968	1	Social
GCA_024198255	K02167	1	Social
GCA_024198255	K00700	4	Social
GCA_024198255	K10780	1	Social
GCA_024198255	K01173	1	Social
GCA_024198255	K07148	2	Social
GCA_024198255	K01807	1	Social
GCA_024198255	K09795	1	Social
GCA_024198255	K02029	2	Social
GCA_024198255	K02030	2	Social
GCA_024198255	K01834	1	Social
GCA_024198255	K16044	1	Social
GCA_024198255	K00865	1	Social
GCA_024198255	K03586	1	Social
GCA_024198255	K00043	1	Social
GCA_024198255	K01840	1	Social
GCA_024198255	K03745	1	Social
GCA_024198255	K05712	2	Social
GCA_024198255	K01055	3	Social
GCA_024198255	K10236	1	Social
GCA_024198255	K10237	1	Social
GCA_024198255	K10238	1	Social
GCA_024198255	K07061	1	Social
GCA_024198255	K19076	1	Social
GCA_024198255	K09000	1	Social
GCA_024198255	K19142	1	Social
GCA_024198255	K01400	3	Social
GCA_024198255	K01483	1	Social
GCA_024198255	K03863	1	Social
GCA_024198255	K13288	1	Social
GCA_024198255	K18661	1	Social
GCA_024198255	K07448	1	Social
GCA_024198255	K08604	2	Social
GCA_024198255	K02010	2	Social
GCA_024198255	K02011	2	Social
GCA_024198255	K02012	2	Social
GCA_024198255	K22342	1	Social
GCA_024198255	K01061	3	Social
GCA_024198255	K05349	1	Social
GCA_024198255	K02116	1	Social
GCA_024198255	K01692	1	Social
GCA_024198255	K08082	2	Social
GCA_024198255	K07099	1	Social
GCA_024198255	K22491	3	Social
GCA_024198255	K18546	2	Social
GCA_024198255	K05825	2	Social
GCA_024198255	K13587	5	Social
GCA_024198255	K01040	2	Social
GCA_024198255	K01039	2	Social
GCA_024198255	K07045	3	Social
GCA_024198255	K08224	1	Social
GCA_024198255	K13777	1	Social
GCA_024198255	K13778	1	Social
GCA_024198255	K01113	3	Social
GCA_024198255	K03495	1	Social
GCA_024198255	K18911	1	Social
GCA_024198255	K19244	1	Social
GCA_024198255	K00318	1	Social
GCA_024198255	K02636	1	Social
GCA_024198255	K10187	1	Social
GCA_024198255	K09983	3	Social
GCA_024198255	K20276	6	Social
GCA_024198255	K00279	1	Social
GCA_024198255	K18586	2	Social
GCA_024198255	K09781	1	Social
GCA_024198255	K10947	2	Social
GCA_024198255	K18476	3	Social
GCA_024198255	K01752	1	Social
GCA_024198255	K03781	2	Social
GCA_024198255	K22136	1	Social
GCA_024198255	K01463	1	Social
GCA_024198255	K00754	1	Social
GCA_024198255	K06907	2	Social
GCA_024198255	K11904	8	Social
GCA_024198255	K06903	2	Social
GCA_024198255	K08994	3	Social
GCA_024198255	K05566	1	Social
GCA_024198255	K05571	1	Social
GCA_024198255	K05569	1	Social
GCA_024198255	K19707	1	Social
GCA_024198255	K22373	1	Social
GCA_024198255	K03386	1	Social
GCA_024198255	K10680	2	Social
GCA_024198255	K01179	1	Social
GCA_024198255	K02028	1	Social
GCA_024198255	K07160	1	Social
GCA_024198255	K07002	1	Social
GCA_024198255	K01771	1	Social
GCA_024198255	K01847	1	Social
GCA_024198255	K19355	2	Social
GCA_024198255	K10027	3	Social
GCA_024198255	K23107	4	Social
GCA_024198255	K20483	2	Social
GCA_024198255	K09181	1	Social
GCA_024198255	K07032	2	Social
GCA_024198255	K00662	1	Social
GCA_024198255	K20444	1	Social
GCA_024198255	K02032	1	Social
GCA_024198255	K09822	1	Social
GCA_024198255	K02106	1	Social
GCA_024198255	K18235	1	Social
GCA_024198255	K01256	1	Social
GCA_024198255	K05770	1	Social
GCA_024198255	K00851	1	Social
GCA_024198255	K09934	1	Social
GCA_024198255	K11901	3	Social
GCA_024198255	K11900	3	Social
GCA_024198255	K11893	3	Social
GCA_024198255	K11891	3	Social
GCA_024198255	K08234	1	Social
GCA_024198255	K18588	1	Social
GCA_024198255	K07093	4	Social
GCA_024198255	K22690	1	Social
GCA_024198255	K03743	1	Social
GCA_024198255	K00252	1	Social
GCA_024198255	K06152	1	Social
GCA_024198255	K14445	3	Social
GCA_024198255	K17763	2	Social
GCA_024198255	K01233	1	Social
GCA_024198255	K18148	1	Social
GCA_024198255	K00675	1	Social
GCA_024198255	K22027	1	Social
GCA_024198255	K01079	1	Social
GCA_024198255	K01484	1	Social
GCA_024198255	K01447	1	Social
GCA_024198255	K22348	1	Social
GCA_024198255	K00612	1	Social
GCA_024198255	K22757	1	Social
GCA_024198255	K10217	1	Social
GCA_024198255	K01556	1	Social
GCA_024198255	K09844	1	Photosynthesis
GCA_024198255	K02291	1	Photosynthesis
GCA_024198255	K04711	1	Social
GCA_024198255	K24180	1	Social
GCA_024198255	K13877	1	Social
GCA_024198255	K05841	1	Social
GCA_024198255	K06160	1	Social
GCA_024198255	K01322	3	Social
GCA_024198255	K00273	1	Social
GCA_024198255	K01183	3	Social
GCA_024198255	K09456	1	Social
GCA_024198255	K06867	1	Social
GCA_024198255	K11906	1	Social
GCA_024198255	K11892	1	Social
GCA_024198255	K11890	1	Social
GCA_024198255	K11910	1	Social
GCA_024198255	K11903	1	Social
GCA_024198255	K11905	1	Social
GCA_024198255	K11896	1	Social
GCA_024198255	K11895	1	Social
GCA_024198255	K11907	1	Social
GCA_024198255	K05286	1	Social
GCA_024198255	K03426	1	Social
GCA_024198255	K01174	1	Social
GCA_024198255	K03578	1	Social
GCA_024198255	K15537	2	Social
GCA_024198255	K09697	1	Social
GCA_024198255	K09696	1	Social
GCA_024198255	K13745	1	Social
GCA_024198255	K03410	1	Social
GCA_024198255	K01443	1	Social
GCA_024198255	K18475	1	Social
GCA_024198255	K05350	1	Social
GCA_024198255	K08646	1	Social
GCA_024198255	K03828	1	Social
GCA_024198255	K08641	1	Social
GCA_024198255	K02564	1	Social
GCA_024198255	K06978	2	Social
GCA_024198255	K19620	1	Social
GCA_024198255	K07397	1	Social
GCA_024198255	K00055	2	Social
GCA_024198255	K01641	1	Social
GCA_024198255	K15020	1	Social
GCA_024198255	K09940	1	Social
GCA_024198255	K11755	1	Social
GCA_024198255	K14170	1	Social
GCA_024198255	K02200	1	Social
GCA_024198255	K02199	2	Social
GCA_024198255	K05516	1	Social
GCA_024198255	K07504	1	Social
GCA_024198255	K14952	1	Social
GCA_024198255	K00956	2	Social
GCA_024198255	K03749	1	Social
GCA_024198255	K08999	1	Social
GCA_024198255	K20628	1	Social
GCA_024198255	K01252	1	Social
GCA_024198255	K02363	1	Social
GCA_024198255	K02361	1	Social
GCA_024198255	K00216	1	Social
GCA_024198255	K07044	1	Social
GCA_024198255	K01952	1	Social
GCA_024198255	K17810	1	Social
GCA_024198255	K21420	1	Social
GCA_024198255	K03649	1	Social
GCA_024198255	K00882	1	Social
GCA_024198255	K07117	1	Social
GCA_024198255	K03669	1	Social
GCA_024198255	K03223	1	Social
GCA_024198255	K02411	1	Social
GCA_024198255	K02412	1	Social
GCA_024198255	K02417	1	Social
GCA_024198255	K03229	1	Social
GCA_024198255	K02400	1	Social
GCA_024198255	K03976	1	Social
GCA_024198255	K18328	2	Social
GCA_024198255	K09166	1	Social
GCA_024198255	K01719	1	Social
GCA_024198255	K09001	1	Social
GCA_024198255	K05994	2	Social
GCA_024198255	K01760	1	Social
GCA_024198255	K03600	1	Social
GCA_024198255	K03744	1	Social
GCA_024198255	K23778	2	Social
GCA_024198255	K19200	1	Social
GCA_024198255	K01644	2	Social
GCA_024198255	K01119	1	Social
GCA_024198255	K17675	1	Social
GCA_024198255	K15510	1	Social
GCA_024198255	K00131	1	Social
GCA_024198255	K06113	1	Social
GCA_024198255	K03784	1	Social
GCA_024198255	K14376	1	Social
GCA_024198255	K00867	1	Social
GCA_024198255	K11414	1	Social
GCA_024198255	K00381	1	Social
GCA_024198255	K00392	1	Social
GCA_024198255	K00380	1	Social
GCA_024198255	K02303	1	Social
GCA_024198255	K06988	1	Social
GCA_024198255	K01734	1	Social
GCA_024198255	K22349	1	Social
GCA_024198255	K14347	1	Social
GCA_024198255	K20484	1	Social
GCA_024198255	K04127	1	Social
GCA_024198255	K13507	1	Social
GCA_024198255	K08303	1	Social
GCA_024198255	K16840	1	Social
GCA_024198255	K22879	1	Social
GCA_024198255	K00588	1	Social
GCA_024198255	K01259	1	Social
GCA_024198255	K06177	1	Social
GCA_024198255	K22074	1	Social
GCA_024198255	K17247	1	Social
GCA_024198255	K06953	1	Social
GCA_024198255	K17836	1	Social
GCA_024198255	K11173	1	Social
GCA_024198255	K11530	1	Social
GCA_024198255	K10811	1	Social
GCA_024198255	K04068	1	Social
GCA_024198255	K19641	1	Social
GCA_024198255	K07116	1	Social
GCA_024198255	K03933	1	Social
GCA_024198255	K05801	1	Social
GCA_024198255	K00281	1	Social
GCA_024198255	K05375	1	Social
GCA_007352635	K01484	1	Social
GCA_007352635	K01079	1	Social
GCA_007352635	K18235	5	Social
GCA_007352635	K03781	3	Social
GCA_007352635	K01611	1	Social
GCA_007352635	K01183	6	Social
GCA_007352635	K20276	4	Social
GCA_007352635	K01443	1	Social
GCA_007352635	K18148	1	Social
GCA_007352635	K06152	1	Social
GCA_007352635	K07045	2	Social
GCA_007352635	K01113	2	Social
GCA_007352635	K01400	2	Social
GCA_007352635	K00252	1	Social
GCA_007352635	K03743	2	Social
GCA_007352635	K00131	1	Social
GCA_007352635	K01055	3	Social
GCA_007352635	K03933	1	Social
GCA_007352635	K22373	1	Social
GCA_007352635	K07160	1	Social
GCA_007352635	K01277	1	Social
GCA_007352635	K09166	1	Social
GCA_007352635	K20483	1	Social
GCA_007352635	K20484	1	Social
GCA_007352635	K09983	1	Social
GCA_007352635	K01119	2	Social
GCA_007352635	K03576	1	Social
GCA_007352635	K07148	4	Social
GCA_007352635	K11891	2	Social
GCA_007352635	K11893	2	Social
GCA_007352635	K11901	2	Social
GCA_007352635	K11900	2	Social
GCA_007352635	K18588	1	Social
GCA_007352635	K07448	2	Social
GCA_007352635	K07032	1	Social
GCA_007352635	K22349	1	Social
GCA_007352635	K06867	1	Social
GCA_007352635	K18476	4	Social
GCA_007352635	K16044	1	Social
GCA_007352635	K01641	1	Social
GCA_007352635	K15020	1	Social
GCA_007352635	K01040	2	Social
GCA_007352635	K01039	2	Social
GCA_007352635	K10255	1	Social
GCA_007352635	K17675	1	Social
GCA_007352635	K09940	1	Social
GCA_007352635	K11755	1	Social
GCA_007352635	K02012	1	Social
GCA_007352635	K02011	1	Social
GCA_007352635	K02010	1	Social
GCA_007352635	K03669	1	Social
GCA_007352635	K01233	1	Social
GCA_007352635	K01259	1	Social
GCA_007352635	K13587	5	Social
GCA_007352635	K22074	1	Social
GCA_007352635	K17247	1	Social
GCA_007352635	K08604	4	Social
GCA_007352635	K01807	1	Social
GCA_007352635	K03744	1	Social
GCA_007352635	K01752	1	Social
GCA_007352635	K07116	3	Social
GCA_007352635	K01847	1	Social
GCA_007352635	K08994	3	Social
GCA_007352635	K03325	1	Social
GCA_007352635	K03892	1	Social
GCA_007352635	K08970	1	Social
GCA_007352635	K23107	4	Social
GCA_007352635	K01483	1	Social
GCA_007352635	K20331	1	Social
GCA_007352635	K14170	1	Social
GCA_007352635	K02200	1	Social
GCA_007352635	K02199	2	Social
GCA_007352635	K14376	1	Social
GCA_007352635	K13778	1	Social
GCA_007352635	K13777	1	Social
GCA_007352635	K08646	2	Social
GCA_007352635	K02116	1	Social
GCA_007352635	K09930	3	Social
GCA_007352635	K07099	1	Social
GCA_007352635	K19802	2	Social
GCA_007352635	K07341	1	Social
GCA_007352635	K22491	3	Social
GCA_007352635	K03719	1	Social
GCA_007352635	K05825	1	Social
GCA_007352635	K09019	1	Social
GCA_007352635	K09795	1	Social
GCA_007352635	K02167	1	Social
GCA_007352635	K06968	1	Social
GCA_007352635	K15856	1	Social
GCA_007352635	K01083	1	Social
GCA_007352635	K07397	3	Social
GCA_007352635	K06988	1	Social
GCA_007352635	K03495	1	Social
GCA_007352635	K18911	1	Social
GCA_007352635	K05566	1	Social
GCA_007352635	K00318	1	Social
GCA_007352635	K02636	1	Social
GCA_007352635	K17836	1	Social
GCA_007352635	K01556	2	Social
GCA_007352635	K10217	1	Social
GCA_007352635	K22757	1	Social
GCA_007352635	K18546	1	Social
GCA_007352635	K10780	1	Social
GCA_007352635	K24180	1	Social
GCA_007352635	K00274	1	Social
GCA_007352635	K20866	1	Social
GCA_007352635	K10027	2	Social
GCA_007352635	K02291	1	Photosynthesis
GCA_007352635	K09844	1	Photosynthesis
GCA_007352635	K00647	2	Social
GCA_007352635	K04765	1	Social
GCA_007352635	K12989	1	Social
GCA_007352635	K03976	1	Social
GCA_007352635	K07093	1	Social
GCA_007352635	K02400	1	Social
GCA_007352635	K11530	1	Social
GCA_007352635	K03828	2	Social
GCA_007352635	K00867	1	Social
GCA_007352635	K03578	1	Social
GCA_007352635	K00464	1	Social
GCA_007352635	K01322	2	Social
GCA_007352635	K01834	1	Social
GCA_007352635	K02651	1	Social
GCA_007352635	K01254	1	Social
GCA_007352635	K03229	1	Social
GCA_007352635	K02419	1	Social
GCA_007352635	K02417	1	Social
GCA_007352635	K03223	1	Social
GCA_007352635	K02411	1	Social
GCA_007352635	K07117	1	Social
GCA_007352635	K03649	1	Social
GCA_007352635	K21420	1	Social
GCA_007352635	K17810	1	Social
GCA_007352635	K01952	1	Social
GCA_007352635	K11414	1	Social
GCA_007352635	K03784	1	Social
GCA_007352635	K08987	1	Social
GCA_007352635	K00988	1	Social
GCA_007352635	K06177	1	Social
GCA_007352635	K00588	1	Social
GCA_007352635	K01061	4	Social
GCA_007352635	K03761	1	Social
GCA_007352635	K10947	1	Social
GCA_007352635	K06907	1	Social
GCA_007352635	K06903	1	Social
GCA_007352635	K03600	1	Social
GCA_007352635	K01760	1	Social
GCA_007352635	K00865	1	Social
GCA_007352635	K10811	1	Social
GCA_007352635	K03586	1	Social
GCA_007352635	K00043	1	Social
GCA_007352635	K01840	1	Social
GCA_007352635	K04127	1	Social
GCA_007352635	K13507	1	Social
GCA_007352635	K08677	2	Social
GCA_007352635	K22116	1	Social
GCA_007352635	K01932	1	Social
GCA_007352635	K06160	2	Social
GCA_007352635	K20628	1	Social
GCA_007352635	K05712	1	Social
GCA_007352635	K08999	1	Social
GCA_007352635	K23779	2	Social
GCA_007352635	K24411	1	Social
GCA_007352635	K00956	1	Social
GCA_007352635	K22879	1	Social
GCA_007352635	K16840	1	Social
GCA_007352635	K14952	1	Social
GCA_007352635	K09781	1	Social
GCA_007352635	K09181	1	Social
GCA_007352635	K20444	1	Social
GCA_007352635	K02032	1	Social
GCA_007352635	K17266	1	Social
GCA_007352635	K05375	1	Social
GCA_007352635	K00281	1	Social
GCA_007352635	K05801	1	Social
GCA_007352635	K19244	1	Social
GCA_007352635	K19641	1	Social
GCA_007352635	K05994	1	Social
GCA_007352635	K03735	1	Social
GCA_007352635	K09001	1	Social
GCA_007352635	K01719	1	Social
GCA_007352635	K18328	1	Social
GCA_007352635	K19620	1	Social
GCA_007352635	K02564	1	Social
GCA_007352635	K08967	1	Social
GCA_007352635	K08641	1	Social
GCA_007352635	K10680	1	Social
GCA_007352635	K05286	1	Social
GCA_007352635	K18475	1	Social
GCA_007352635	K01173	1	Social
GCA_007352635	K03410	1	Social
GCA_007352635	K21744	1	Social
GCA_007352635	K03316	2	Social
GCA_007352635	K10187	1	Social
GCA_007352635	K13745	1	Social
GCA_007352635	K09696	1	Social
GCA_007352635	K09697	1	Social
GCA_007352635	K08303	1	Social
GCA_007352635	K15537	1	Social
GCA_007352635	K03745	1	Social
GCA_007352635	K10236	1	Social
GCA_007352635	K10237	1	Social
GCA_007352635	K10238	1	Social
GCA_007352635	K00383	1	Social
GCA_007352635	K03863	1	Social
GCA_007352635	K13288	1	Social
GCA_007352635	K18661	1	Social
GCA_007352635	K02770	1	Social
GCA_007352635	K00882	1	Social
GCA_007352635	K23993	1	Social
GCA_007352635	K05797	1	Social
GCA_007352635	K03426	1	Social
GCA_007352635	K08224	1	Social
GCA_007352635	K09934	1	Social
GCA_007352635	K00851	1	Social
GCA_007352635	K05770	1	Social
GCA_007352635	K02106	1	Social
GCA_007352635	K09959	1	Social
GCA_007352635	K00138	1	Social
GCA_007352635	K08988	1	Social
GCA_007352635	K01252	1	Social
GCA_007352635	K02363	1	Social
GCA_007352635	K02361	1	Social
GCA_007352635	K00216	1	Social
GCA_007352635	K22348	1	Social
GCA_007352635	K01447	1	Social
GCA_007352635	K00700	1	Social
GCA_007352635	K06978	1	Social
GCA_007352635	K08139	1	Social
GCA_007352635	K07336	1	Social
GCA_007352635	K16090	1	Social
GCA_007352635	K05349	1	Social
GCA_007352635	K05350	1	Social
GCA_007352635	K09456	1	Social
GCA_007352635	K00477	1	Social
GCA_015075455	K03325	1	Social
GCA_015075455	K03892	3	Social
GCA_015075455	K06907	5	Social
GCA_015075455	K16840	1	Social
GCA_015075455	K03316	1	Social
GCA_015075455	K08988	1	Social
GCA_015075455	K03831	1	Social
GCA_015075455	K02291	2	Photosynthesis
GCA_015075455	K11690	2	Social
GCA_015075455	K21395	2	Social
GCA_015075455	K06988	2	Social
GCA_015075455	K07491	9	Social
GCA_015075455	K01840	1	Social
GCA_015075455	K07322	3	Social
GCA_015075455	K09791	1	Social
GCA_015075455	K00274	1	Social
GCA_015075455	K05566	1	Social
GCA_015075455	K01113	3	Social
GCA_015075455	K02116	1	Social
GCA_015075455	K07044	2	Social
GCA_015075455	K20628	1	Social
GCA_015075455	K09773	1	Photosynthesis
GCA_015075455	K01760	2	Social
GCA_015075455	K19641	1	Social
GCA_015075455	K03586	1	Social
GCA_015075455	K13587	10	Social
GCA_015075455	K03828	1	Social
GCA_015075455	K10947	2	Social
GCA_015075455	K10780	1	Social
GCA_015075455	K02106	1	Social
GCA_015075455	K09781	1	Social
GCA_015075455	K01061	2	Social
GCA_015075455	K20276	2	Social
GCA_015075455	K07045	1	Social
GCA_015075455	K23779	2	Social
GCA_015075455	K01095	1	Social
GCA_015075455	K00208	1	Social
GCA_015075455	K08281	1	Social
GCA_015075455	K23107	2	Social
GCA_015075455	K00956	1	Social
GCA_015075455	K03600	1	Social
GCA_015075455	K06903	1	Social
GCA_015075455	K11904	2	Social
GCA_015075455	K02011	1	Social
GCA_015075455	K02012	1	Social
GCA_015075455	K18586	1	Social
GCA_015075455	K04759	1	Social
GCA_015075455	K10206	1	Social
GCA_015075455	K01077	1	Social
GCA_015075455	K03735	1	Social
GCA_015075455	K02303	1	Social
GCA_015075455	K01322	2	Social
GCA_015075455	K01079	1	Social
GCA_015075455	K14170	1	Social
GCA_015075455	K01179	1	Social
GCA_015075455	K08987	1	Social
GCA_015075455	K10027	1	Social
GCA_015075455	K21744	1	Social
GCA_015075455	K00383	1	Social
GCA_015075455	K15537	1	Social
GCA_015075455	K11414	1	Social
GCA_015075455	K18476	1	Social
GCA_015075455	K00819	1	Social
GCA_015075455	K03303	1	Social
GCA_015075455	K06199	1	Social
GCA_015075455	K09141	1	Social
GCA_015075455	K00588	1	Social
GCA_015075455	K06968	1	Social
GCA_015075455	K22373	2	Social
GCA_015075455	K09930	1	Social
GCA_015075455	K22736	1	Social
GCA_015075455	K14445	1	Social
GCA_015075455	K09456	1	Social
GCA_015075455	K01087	1	Social
GCA_015075455	K02474	1	Social
GCA_015075455	K08970	1	Social
GCA_015075455	K01256	1	Social
GCA_015075455	K07116	1	Social
GCA_015075455	K03745	1	Social
GCA_015075455	K07234	1	Social
GCA_015075455	K09983	2	Social
GCA_015075455	K00174	1	Social
GCA_015075455	K00175	1	Social
GCA_015075455	K22348	1	Social
GCA_015075455	K05786	1	Social
GCA_015075455	K00376	1	Social
GCA_015075455	K07218	1	Social
GCA_015075455	K19342	1	Social
GCA_015075455	K01848	2	Social
GCA_015075455	K02502	1	Social
GCA_015075455	K03495	1	Social
GCA_015075455	K01752	1	Social
GCA_015075455	K17763	1	Social
GCA_015075455	K00404	1	Social
GCA_015075455	K19804	1	Social
GCA_015075455	K01644	1	Social
GCA_015075455	K04127	1	Social
GCA_015075455	K00990	1	Social
GCA_015075455	K03582	1	Social
GCA_015075455	K02567	1	Social
GCA_015075455	K11259	1	Social
GCA_015075455	K00252	1	Social
GCA_015075455	K06346	1	Social
GCA_015075455	K11755	1	Social
GCA_015075455	K00131	1	Social
GCA_015075455	K04068	1	Social
GCA_015075455	K02032	1	Social
GCA_015075455	K01174	2	Social
GCA_015075455	K01556	1	Social
GCA_015075455	K04749	1	Social
GCA_015075455	K07095	1	Social
GCA_015075455	K18911	1	Social
GCA_015075455	K08303	1	Social
GCA_015075455	K19200	2	Social
GCA_015075455	K00281	1	Social
GCA_015075455	K01952	1	Social
GCA_015075455	K01849	1	Social
GCA_015075455	K13288	1	Social
GCA_015075455	K00700	1	Social
GCA_015075455	K07020	1	Social
GCA_015075455	K08641	1	Social
GCA_015075455	K03719	1	Social
GCA_015075455	K07452	1	Social
GCA_017301735	K06953	1	Social
GCA_017301735	K17247	1	Social
GCA_017301735	K22074	1	Social
GCA_017301735	K06177	1	Social
GCA_017301735	K01259	2	Social
GCA_017301735	K09959	2	Social
GCA_017301735	K00138	2	Social
GCA_017301735	K22879	1	Social
GCA_017301735	K16840	1	Social
GCA_017301735	K06160	3	Social
GCA_017301735	K08303	1	Social
GCA_017301735	K18476	4	Social
GCA_017301735	K19620	2	Social
GCA_017301735	K01932	1	Social
GCA_017301735	K22116	1	Social
GCA_017301735	K08677	1	Social
GCA_017301735	K13507	1	Social
GCA_017301735	K04127	1	Social
GCA_017301735	K14445	2	Social
GCA_017301735	K01840	1	Social
GCA_017301735	K01483	1	Social
GCA_017301735	K18546	1	Social
GCA_017301735	K00043	1	Social
GCA_017301735	K06867	2	Social
GCA_017301735	K03586	1	Social
GCA_017301735	K11904	4	Social
GCA_017301735	K00865	1	Social
GCA_017301735	K16044	1	Social
GCA_017301735	K00404	1	Social
GCA_017301735	K01834	1	Social
GCA_017301735	K02029	2	Social
GCA_017301735	K02030	3	Social
GCA_017301735	K09795	1	Social
GCA_017301735	K01807	1	Social
GCA_017301735	K23779	3	Social
GCA_017301735	K17763	3	Social
GCA_017301735	K10780	1	Social
GCA_017301735	K01113	7	Social
GCA_017301735	K00700	5	Social
GCA_017301735	K02167	1	Social
GCA_017301735	K06968	1	Social
GCA_017301735	K15856	1	Social
GCA_017301735	K01083	1	Social
GCA_017301735	K08604	8	Social
GCA_017301735	K01187	1	Social
GCA_017301735	K05994	2	Social
GCA_017301735	K08994	2	Social
GCA_017301735	K01254	1	Social
GCA_017301735	K15537	3	Social
GCA_017301735	K19802	2	Social
GCA_017301735	K02651	1	Social
GCA_017301735	K21744	2	Social
GCA_017301735	K20276	5	Social
GCA_017301735	K01322	5	Social
GCA_017301735	K00252	1	Social
GCA_017301735	K07148	3	Social
GCA_017301735	K01077	1	Social
GCA_017301735	K09930	3	Social
GCA_017301735	K16692	1	Social
GCA_017301735	K23107	7	Social
GCA_017301735	K11907	1	Social
GCA_017301735	K11895	1	Social
GCA_017301735	K11896	1	Social
GCA_017301735	K11905	1	Social
GCA_017301735	K11903	1	Social
GCA_017301735	K11900	1	Social
GCA_017301735	K11901	1	Social
GCA_017301735	K11910	1	Social
GCA_017301735	K11890	1	Social
GCA_017301735	K11891	1	Social
GCA_017301735	K11892	1	Social
GCA_017301735	K11893	1	Social
GCA_017301735	K11906	1	Social
GCA_017301735	K00647	1	Social
GCA_017301735	K21572	1	Social
GCA_017301735	K04765	1	Social
GCA_017301735	K12989	1	Social
GCA_017301735	K13877	1	Social
GCA_017301735	K02032	1	Social
GCA_017301735	K20444	1	Social
GCA_017301735	K08224	3	Social
GCA_017301735	K09181	1	Social
GCA_017301735	K18588	1	Social
GCA_017301735	K03781	3	Social
GCA_017301735	K09760	1	Social
GCA_017301735	K05841	1	Social
GCA_017301735	K18581	1	Social
GCA_017301735	K01641	1	Social
GCA_017301735	K15020	1	Social
GCA_017301735	K01040	2	Social
GCA_017301735	K01039	2	Social
GCA_017301735	K09940	1	Social
GCA_017301735	K11755	1	Social
GCA_017301735	K06113	2	Social
GCA_017301735	K10947	2	Social
GCA_017301735	K19355	1	Social
GCA_017301735	K10027	3	Social
GCA_017301735	K03892	1	Social
GCA_017301735	K01055	6	Social
GCA_017301735	K06988	3	Social
GCA_017301735	K08646	4	Social
GCA_017301735	K09456	2	Social
GCA_017301735	K22349	1	Social
GCA_017301735	K19707	1	Social
GCA_017301735	K16090	1	Social
GCA_017301735	K07336	1	Social
GCA_017301735	K18328	2	Social
GCA_017301735	K10255	1	Social
GCA_017301735	K13587	7	Social
GCA_017301735	K14347	1	Social
GCA_017301735	K06978	1	Social
GCA_017301735	K01011	1	Social
GCA_017301735	K01847	1	Social
GCA_017301735	K07116	2	Social
GCA_017301735	K01644	1	Social
GCA_017301735	K00216	1	Social
GCA_017301735	K02361	1	Social
GCA_017301735	K02363	1	Social
GCA_017301735	K01252	1	Social
GCA_017301735	K01771	2	Social
GCA_017301735	K00055	1	Social
GCA_017301735	K20628	1	Social
GCA_017301735	K05712	3	Social
GCA_017301735	K08999	1	Social
GCA_017301735	K05825	2	Social
GCA_017301735	K00956	2	Social
GCA_017301735	K14952	1	Social
GCA_017301735	K01744	1	Social
GCA_017301735	K18235	2	Social
GCA_017301735	K03316	2	Social
GCA_017301735	K01119	1	Social
GCA_017301735	K07504	1	Social
GCA_017301735	K02199	2	Social
GCA_017301735	K02200	1	Social
GCA_017301735	K14170	1	Social
GCA_017301735	K03578	1	Social
GCA_017301735	K00279	1	Social
GCA_017301735	K01447	2	Social
GCA_017301735	K03735	2	Social
GCA_017301735	K05375	1	Social
GCA_017301735	K23778	1	Social
GCA_017301735	K00281	1	Social
GCA_017301735	K05801	1	Social
GCA_017301735	K01151	1	Social
GCA_017301735	K01183	3	Social
GCA_017301735	K19641	1	Social
GCA_017301735	K04068	1	Social
GCA_017301735	K11530	1	Social
GCA_017301735	K01061	3	Social
GCA_017301735	K09019	1	Social
GCA_017301735	K02770	1	Social
GCA_017301735	K00882	1	Social
GCA_017301735	K23993	1	Social
GCA_017301735	K11354	2	Social
GCA_017301735	K17836	2	Social
GCA_017301735	K11173	1	Social
GCA_017301735	K04711	1	Social
GCA_017301735	K03576	2	Social
GCA_017301735	K06903	2	Social
