sample	phylum	genus	gc	prop_thermal_aa	thermal_temp_prediction
GCA_000015665.1_ASM1566v1	Cyanobacteriota	Prochlorococcus_A	0.3079417853555032	0.3999554517865027	39.758258323953044
GCA_003202435.1_ASM320243v1	Bacteroidota	Flavobacterium	0.34074519380342144	0.3786446772067306	19.790062542706607
GCA_019249295.1_ASM1924929v1	Pseudomondota	Alteromonas	0.48860194932089024	0.385067356829875	25.808113349592873
GCA_022483365.1_ASM2248336v1	Pseudomondota	Acetobacter	0.5435577315478421	0.3883576521817284	28.89112009427953
GCA_013256625.1_ASM1325662v1	Bacteroidota	Hymenobacter	0.6140636515432153	0.3812515040763107	22.232659319503114
GCA_023653095.1_ASM2365309v1	Bacteroidota	VMCP01	0.39694703355178595	0.3773192220106768	18.548111024004186
GCA_020723885.1_ASM2072388v1	Chloroflexota	Bellilinea	0.5288376197316111	0.42209993713216637	60.50764109283989
GCA_009930875.1_ASM993087v1	Actinomycetota	Actinomyces	0.6889142529033433	0.3892111247080256	29.690823851419964
GCA_007830385.1_ASM783038v1	Bacteroidota	Flavobacterium	0.38202841101080703	0.3804198728136513	21.453420826391266
GCA_020181635.1_ASM2018163v1	Actinomycetota	Mycobacterium	0.6797551100973284	0.3825198897970639	23.421136739848862
GCA_002591195.1_ASM259119v1	Pseudomondota	Yersinia	0.4697947783465487	0.389523188497319	29.983227621987908
GCA_023734775.1_ASM2373477v1	Cyanobacteriota	Nostoc	0.41355192351458414	0.40141238551883485	41.12340523114824
GCA_002813325.1_ASM281332v1	Pseudomondota	Janthinobacterium	0.6233675083744984	0.37843049802867756	19.589376652870897
GCA_025028335.1_ASM2502833v1	Actinomycetota	Brachybacterium	0.7094568696559861	0.40554977776049317	45.000141761582086
GCA_021183625.1_ASM2118362v1	Actinomycetota	Nocardia	0.7175074038727421	0.39973552228428416	39.552184380374285
GCA_900119665.1_IMG_taxon_2600255292_annotated_assembly	Pseudomondota	Janthinobacterium	0.6255059390845847	0.3771213878214352	18.362740388684813
GCA_944322005.1_BRZ_NN_bin84	Bacteroidota	Alistipes	0.561890320483057	0.4020133364780549	41.68649627993739
GCA_014800985.1_ASM1480098v1	Bacteroidota	Duncaniella	0.5190384059810728	0.3902889567069252	30.700752434388903
GCA_001586215.1_ASM158621v1	Actinomycetota	Corynebacterium	0.5900800264137203	0.38704757485468666	27.66357763884139
GCA_003248355.1_ASM324835v1	Actinomycetota	Streptomyces	0.7155523355967621	0.39316480346163374	33.39542084355082
GCA_017413255.1_ASM1741325v1	Actinomycetota	RGIG1476	0.4927690837247543	0.3868804696339299	27.507000046992346
GCA_001424835.1_Root318D1	Pseudomondota	Variovorax	0.6580245860695184	0.3826522730397907	23.5451798382839
GCA_900095215.1_PPGSP_Ewo1_chr	Pseudomondota	Polynucleobacter	0.46383349458476975	0.3829474037313654	23.821717296289364
GCA_019355055.1_ASM1935505v1	Pseudomondota	Stutzerimonas	0.6070249259472427	0.4051342152814566	44.61075971872481
GCA_000949385.2_ASM94938v2	Pseudomondota	Pseudomonas_F	0.6428789081714692	0.4035417443838882	43.11861448770321
GCA_003284275.1_ASM328427v1	Pseudomondota	Pelagibacter_A	0.2990830299011082	0.3822330571716249	23.152374569812537
GCA_019656075.1_ASM1965607v1	Bacillota	Leuconostoc	0.3541409758065156	0.3883425584778633	28.876977293757932
GCA_003860605.1_ASM386060v1	Bacteroidota	Epilithonimonas	0.35956230961881896	0.3846782719007682	25.443540771019798
GCA_014650755.1_ASM1465075v1	Actinomycetota	Streptomyces	0.7159498358182835	0.39007298667937945	30.498388518578565
GCA_001665685.1_ASM166568v1	Actinomycetota	Mycobacterium	0.6633385276173528	0.3875941496537682	28.175718225580795
GCA_014284235.1_ASM1428423v1	Pseudomondota	Undibacterium	0.5184500567726659	0.37982028483701313	20.89160689228129
GCA_000377345.1_ASM37734v1	Pseudomondota	Thioalkalivibrio	0.669851828969707	0.4152800177931834	54.117376672212856
GCA_000975115.1_ASM97511v1	Actinomycetota	Demequina	0.6405413440977027	0.3827759928093637	23.66110526237378
GCA_001941715.1_ASM194171v1	Pseudomondota	Rhodovulum	0.6787189678898611	0.39175804400692804	32.077287234491564
GCA_014201585.1_ASM1420158v1	Bacillota	Anoxybacillus	0.4138440484650604	0.4166813679171188	55.430441738340335
GCA_002021875.1_ASM202187v1	Actinomycetota	Streptomyces	0.7075014058606177	0.39201181399821416	32.31506971632666
GCA_001695855.1_LC163_v1	Pseudomondota	Ensifer	0.6200273433438922	0.3923265708105761	32.6099968495098
GCA_003390735.1_ASM339073v1	Actinomycetota	Bifidobacterium	0.6271607576896885	0.37134380903965947	12.9491490701609
GCA_017427085.1_ASM1742708v1	Bacteroidota	Prevotella	0.4831520814678927	0.3855950701506889	26.302580731195462
GCA_024721605.1_ASM2472160v1	Pseudomondota	Sphingomicrobium	0.6304206693731993	0.3865168663056555	27.166303728399214
GCA_905209335.1_ERR1600714_mag_bin.57	Bacillota	Firm-07	0.5553525615120244	0.39236291515558464	32.64405150078278
GCA_001419985.1_ASM141998v1	Pseudomondota	Yoonia	0.5782757397703755	0.38104256549392873	22.03688386781124
GCA_012273015.1_ASM1227301v1	Bacteroidota	Hymenobacter	0.5983076300552895	0.3895625291971818	30.020089857759388
GCA_017510605.1_ASM1751060v1	Bacillota	Saccharofermentans	0.44216792823670287	0.39289166119352537	33.139486538333244
GCA_007096355.1_ASM709635v1	Pseudomondota	Paracoccus	0.6389018883718082	0.3835135929540564	24.352236597950878
GCA_020510705.1_ASM2051070v1	Pseudomondota	Acidovorax	0.6329948986557772	0.37814629378876563	19.32307728007339
GCA_017875735.1_ASM1787573v1	Actinomycetota	Arthrobacter_D	0.6414917580546197	0.3909313238423037	31.302650440238608
GCA_019711635.1_ASM1971163v1	Pseudomondota	Qipengyuania	0.6066497118677839	0.39354426763900324	33.75097877774601
GCA_002113025.1_ASM211302v1	Pseudomondota	Pseudomonas_E	0.5985518290628697	0.39459778618132363	34.73812565190025
GCA_001274695.2_ASM127469v2	Pseudomondota	Aromatoleum	0.6589166577188609	0.40365136068860574	43.22132496522357
GCA_011045595.1_ASM1104559v1	Pseudomondota	Klebsiella	0.5700319087731982	0.39535139703088773	35.44425901794182
GCA_016127535.1_ASM1612753v1	Bacillota	Streptococcus	0.39583373763431956	0.3926048090750509	32.870706103322675
GCA_022436675.1_ASM2243667v1	Pseudomondota	Rheinheimera	0.4872690952927019	0.38141496243754197	22.3858198039768
GCA_020523795.1_ASM2052379v1	Pseudomondota	Ancylobacter	0.6777963003488536	0.3951468717917286	35.25261886884971
GCA_002860365.1_ASM286036v1	Actinomycetota	Bifidobacterium	0.6581374419985064	0.3739220433539921	15.364954622690618
GCA_023715645.1_ASM2371564v1	Bacillota	Bacillus_A	0.36219868105143865	0.4098225929200886	49.003769566123026
GCA_016714895.1_ASM1671489v1	Bacteroidota	OLB9	0.37606018925078394	0.37674813408748153	18.013001639970184
GCA_002802965.1_ASM280296v1	Bacillota	Sporolactobacillus	0.4427826645632687	0.3943393862557336	34.49600492162239
GCA_021654335.1_ASM2165433v1	Pseudomondota	Sideroxyarcus	0.6003346796238762	0.3934414085462896	33.65459980787335
GCA_003950315.1_Vagococcus_bubulae_SS1994T	Bacillota	Vagococcus	0.3358764057216728	0.3995586763505991	39.38647974051139
GCA_020216045.1_ASM2021604v1	Pseudomondota	Pararhodobacter	0.6635574051198732	0.39014214251723744	30.563187538651505
GCA_003814515.1_ASM381451v1	Bacillota	Salinicoccus	0.4954365137644949	0.4134728073868863	52.42402052151249
GCA_002929535.1_ASM292953v1	Actinomycetota	Cryobacterium	0.6325586037091891	0.39261609926875646	32.88128501482481
GCA_002421335.1_ASM242133v1	Bacillota	Lacrimispora	0.43317377109035415	0.40108673637307274	40.81827198156918
GCA_000023725.1_ASM2372v1	Bacteroidota	Kaistella	0.4269277024212628	0.38007603539346635	21.13124516367799
GCA_017313765.1_ASM1731376v1	Pseudomondota	Sneathiella	0.5411158421138247	0.39339716725514134	33.613145718067415
GCA_900015215.1_CRIB_assembly_V1	Bacillota	Romboutsia	0.27861087141753726	0.4124379790911079	51.45438640836812
GCA_017743995.1_ASM1774399v1	Pseudomondota	Ruegeria	0.5841256593293706	0.38507796921042625	25.81805715016941
GCA_024347455.1_ASM2434745v1	Pseudomondota	Vibrio	0.4366030813587312	0.3858612319897696	26.551974374414158
GCA_009696375.1_ASM969637v1	Bacillota	Enterocloster	0.46183900867665967	0.4028792320298159	42.49784041193749
GCA_900142685.1_IMG_taxon_2700988709_annotated_assembly	Bacteroidota	Flavobacterium	0.33692382503741924	0.3776387533208753	18.847511861660166
GCA_007558825.1_ASM755882v1	Actinomycetota	Brevibacterium	0.6219239359901888	0.38637087183616126	27.02950691048312
GCA_007113505.2_ASM711350v2	Actinomycetota	Streptomyces	0.7020972005369402	0.3902524518638069	30.666547396387102
GCA_003813905.1_ASM381390v1	Bacteroidota	Aureibaculum	0.30430043191039596	0.38647734008042983	27.129267655362753
GCA_000515215.1_ASM51521v1	Pseudomondota	Methylomonas	0.5140248264425188	0.388529936619285	29.05255061227001
GCA_015595035.1_ASM1559503v1	Pseudomondota	Glaciecola	0.4293408388148506	0.3822704422269737	23.187404366674343
GCA_023896955.1_ASM2389695v1	Actinomycetota	Micromonospora	0.719401548674975	0.397160656529156	37.13953516781919
GCA_000212375.1_ASM21237v1	Bacteroidota	Porphyromonas	0.5246824645416832	0.4069011357850871	46.26636423062661
GCA_003634495.1_ASM363449v1	Actinomycetota	Nocardiopsis	0.7173812161322577	0.4036318784640439	43.20307012080917
GCA_934129925.1_ERR7745836_bin.106	Bacillota	UBA3789	0.2599895002352631	0.40800518204636854	47.30085557744735
GCA_001713395.1_ASM171339v1	Pseudomondota	Shinella	0.6241953054839877	0.3906268494279359	31.017357913975957
GCA_934155275.1_ERR7738514_bin.44	Bacillota	CAG-269	0.2647657472405728	0.4136328891593922	52.5740171423505
GCA_019634775.1_ASM1963477v1	Pseudomondota	Dokdonella	0.6650649361301817	0.39957906368726537	39.40558267496766
GCA_014284275.1_ASM1428427v1	Pseudomondota	Undibacterium	0.45294488293571983	0.3786259656886541	19.77252985026888
GCA_019929965.1_ASM1992996v1	Bacillota	Streptococcus	0.42436979905549604	0.40103906055186467	40.773599737097186
GCA_002321595.1_ASM232159v1	Actinomycetota	Pseudolysinimonas	0.6985769681125387	0.4071066267626829	46.45890927663385
GCA_902809935.1_BL_4	Bacillota	Caproicibacterium	0.42751118754273054	0.3846049144026333	25.37480479526738
GCA_900116355.1_IMG_taxon_2622736518_annotated_assembly	Bacteroidota	Mucilaginibacter	0.41997103458217666	0.3755209258118087	16.863107485664727
GCA_905182555.1_FRAM18_bin014	Actinomycetota	Ilumatobacter_A	0.620250557332558	0.3830648253950921	23.9317413952013
GCA_017509785.1_ASM1750978v1	Bacillota	UBA3857	0.5740174510589692	0.4035041546039027	43.08339286385683
GCA_000478175.1_Cory_sp_KPL1814_V1	Actinomycetota	Corynebacterium	0.5902230831754447	0.38083483126875806	21.842236898826286
GCA_018070345.1_ASM1807034v1	Actinomycetota	Streptomyces	0.7323271266856013	0.3903364213835668	30.745226836402082
GCA_018613605.1_ASM1861360v1	Bacteroidota	Pedobacter	0.3895111190174227	0.375431141539405	16.77897962242247
GCA_014199255.1_ASM1419925v1	Pseudomondota	Sphingomonas	0.6416421283451177	0.3856677398533612	26.370672242599483
GCA_019797805.1_ASM1979780v1	Pseudomondota	Idiomarina	0.47099280326419546	0.39652077953498477	36.53997042428074
GCA_016889385.1_ASM1688938v1	Pseudomondota	Haemophilus_A	0.4029221494187371	0.39259954921111945	32.865777610818895
GCA_021401345.1_ASM2140134v1	Pseudomondota	Hydrogenophaga	0.6678209457339526	0.3880469657284873	28.6000068875926
GCA_903978195.1_CFBP_498	Pseudomondota	Xanthomonas	0.6322979327619779	0.3842915424543732	25.081175279747697
GCA_023667015.1_ASM2366701v1	Bacteroidota	CAG-485	0.470140376611693	0.3908863818341348	31.260539778584302
GCA_022179085.1_ASM2217908v1	Pseudomondota	Methylobacterium	0.6979788401984974	0.38999559296194586	30.425870605343277
GCA_002952315.1_ASM295231v1	Pseudomondota	Erwinia	0.5337517828308938	0.39050810805182	30.906097244555326
GCA_000153225.1_ASM15322v1	Bacteroidota	Polaribacter	0.3452017841831855	0.38266763391503045	23.559572978383528
GCA_903826405.1_freshwater_MAG_____Umea1p2_bin_0373	Bacteroidota	SXYR01	0.4768906642997827	0.3816686049254904	22.623482815184502
GCA_016907655.1_ASM1690765v1	Actinomycetota	Actinosynnema	0.7412722564040088	0.40632000252403466	45.72184236502051
GCA_001563475.1_ASM156347v1	Bacillota	Sporosarcina	0.4175347338846539	0.4058758050409478	45.305629323368066
GCA_003934285.1_ASM393428v1	Pseudomondota	Brevundimonas	0.7031842343534683	0.3921221892611281	32.41849133767698
GCA_002161085.1_ASM216108v1	Bacillota	Flavonifractor	0.5928543595348487	0.3956065907948157	35.683375574742286
GCA_022569515.1_ASM2256951v1	Pseudomondota	Bartonella	0.3799553552039147	0.38945525334543313	29.919572384670857
GCA_003952945.1_ASM395294v1	Actinomycetota	Bifidobacterium	0.6664255959605768	0.37780879123256844	19.00683738491665
GCA_017626435.1_ASM1762643v1	Bacillota	Butyribacter	0.41703156891952026	0.4019374180447373	41.61536070791885
GCA_016709105.1_ASM1670910v1	Pseudomondota	Thermomonas	0.6926709009177605	0.3905057558854944	30.903893264708245
GCA_019638595.1_ASM1963859v1	Bacteroidota	Agriterribacter	0.43291644251912176	0.38170157588269016	22.654376602080674
GCA_000515275.1_ASM51527v1	Pseudomondota	Methylophilus	0.5024809416400888	0.37909320729106494	20.210335231727868
GCA_910584155.1_MGBC124771	Bacillota	CAG-475	0.4604388117506145	0.3855282962470353	26.240013583472034
GCA_021329025.1_ASM2132902v1	Bacillota	Lactococcus	0.3839828611252433	0.397288194280498	37.259038040826624
GCA_003584165.1_ASM358416v1	Bacteroidota	Muricauda	0.4337415692796158	0.3881939017865048	28.737685973955024
GCA_004785685.1_ASM478568v1	Pseudomondota	Marinobacter	0.5721635882155592	0.3985733470080254	38.46322614651979
GCA_016722785.1_ASM1672278v1	Pseudomondota	Ramlibacter	0.6929911434864688	0.39209848720033774	32.39628250671649
GCA_002401455.1_ASM240145v1	Pseudomondota	Paremcibacter	0.5208077996973708	0.3821303767710782	23.056163034500287
GCA_002847385.1_ASM284738v1	Pseudomondota	Stenotrophomonas	0.6659224245201938	0.3896497439148615	30.101810048225218
GCA_902578265.1_AG_911_E04	Pseudomondota	Pelagibacter	0.2934352662852619	0.3809691847338056	21.968126095575826
GCA_021029465.1_ASM2102946v1	Actinomycetota	Streptomyces	0.7233624310938104	0.39324290303486314	33.46860014366678
GCA_017306545.1_ASM1730654v1	Pseudomondota	Mesorhizobium	0.6535340815904224	0.38706187963905003	27.6769812217899
GCA_012927485.1_ASM1292748v1	Pseudomondota	Polaromonas	0.577092183511367	0.38302571217237	23.89509230551073
GCA_944326035.1_E01_bin127	Bacteroidota	Alistipes_A	0.5320078589816748	0.4031458252536407	42.747638262661326
GCA_014841665.1_ASM1484166v1	Pseudomondota	Pseudomonas_E	0.6054286659483327	0.39212912451452464	32.424989670109596
GCA_902602695.1_AG_457_D17	Pseudomondota	AG-337-I02	0.29300892229602404	0.38640104764900834	27.057781647120805
GCA_019425015.1_ASM1942501v1	Actinomycetota	Collinsella	0.5980520827675615	0.3847007231881828	25.464577627327287
GCA_001417775.1_ASM141777v1	Actinomycetota	Streptomyces	0.708865772024501	0.394446993843202	34.59683323108027
GCA_017357245.1_ASM1735724v1	Pseudomondota	Rhizobium	0.6091426927874459	0.3928708479175924	33.119984498784106
GCA_900637495.1_51342_D02	Pseudomondota	Legionella_C	0.45239218056939284	0.3937599701219161	33.95309200423537
GCA_007829885.1_ASM782988v1	Actinomycetota	Streptomyces	0.7032529802828139	0.3880643676885118	28.616312524135594
GCA_009993635.1_ASM999363v1	Pseudomondota	Alteriqipengyuania	0.6466210814143285	0.38681015848528605	27.441118500713003
GCA_900188205.1_IMG_taxon_2622736631_annotated_assembly	Actinomycetota	Geodermatophilus	0.7556224439718633	0.4050046326658098	44.48934080786381
GCA_024134545.1_ASM2413454v1	Actinomycetota	Nocardiopsis	0.6966295107376375	0.4043435514131116	43.869907674085596
GCA_018383905.1_ASM1838390v1	Bacteroidota	Flavobacterium	0.3370233625280483	0.378476753619099	19.63271814109578
GCA_001546135.1_ASM154613v1	Actinomycetota	Winkia	0.5630114615173548	0.38336869705020626	24.21646913604326
GCA_003063355.1_ASM306335v1	Pseudomondota	Limnohabitans_A	0.5954772426936028	0.3748790068482578	16.261629416817584
GCA_001921745.1_ASM192174v1	Pseudomondota	Psychrobacter	0.4258492248712037	0.3746282015046904	16.026624809894884
GCA_014653115.1_ASM1465311v1	Actinomycetota	Nocardioides	0.7173714002522891	0.40420758455065253	43.74250672396141
GCA_002993885.1_ASM299388v1	Pseudomondota	Sphingopyxis	0.6514229039035324	0.3805327820410068	21.559216772423383
GCA_014191935.1_ASM1419193v1	Actinomycetota	Actinoplanes	0.7090273189021681	0.39733634329695733	37.30415366924899
GCA_024171925.1_ASM2417192v1	Actinomycetota	Actinokineospora	0.703029091699109	0.3946718949663	34.80756558342313
GCA_017471485.1_ASM1747148v1	Bacteroidota	Prevotella	0.46884202194219793	0.38880229602705024	29.30775137734605
GCA_905197785.1_ERR1190912_mag_bin.18	Bacteroidota	CAG-485	0.5116160247550159	0.39111045654640286	31.47049778397951
GCA_024171645.1_ASM2417164v1	Bacteroidota	Flavobacterium	0.3358718397079223	0.3797540506033816	20.829545415368557
GCA_002117405.1_ASM211740v1	Pseudomondota	Methylocystis	0.6317636620956246	0.3921653240201438	32.45890860687473
GCA_007475365.1_ASM747536v1	Bacillota	Streptococcus	0.41253532860468556	0.40503038630986954	44.51347197234776
GCA_014642795.1_ASM1464279v1	Pseudomondota	Pseudohongiella	0.5176689668842699	0.3922825475769983	32.56874707964744
GCA_000518665.1_ASM51866v1	Pseudomondota	Microvirga	0.6426541709773006	0.3969874376775221	36.977229103838226
GCA_023414875.1_ASM2341487v1	Bacillota	Mobilitalea	0.3755587950408699	0.40850523986748516	47.76940975583358
GCA_001667535.1_ASM166753v1	Actinomycetota	Mycobacterium	0.677536789594763	0.3932639030446788	33.48827715286404
GCA_002395825.1_ASM239582v1	Bacteroidota	Prevotella	0.48632958569118406	0.38568592414150965	26.387710920594543
GCA_024734895.1_ASM2473489v1	Bacillota	Paenibacillus_Z	0.5163488833582632	0.4037391362185172	43.303570636750635
GCA_001424345.1_Leaf1773	Pseudomondota	Caballeronia	0.5919768294111396	0.38199473728028904	22.929068831630843
GCA_902761585.1_Rumen_uncultured_genome_RUG10675	Bacillota	Porcincola	0.5350747203346422	0.39397332346093705	34.15300408289801
GCA_018314255.1_ASM1831425v1	Bacillota	Lentilactobacillus	0.44432830614790686	0.3694563232093446	11.180574847155867
GCA_001874145.1_ASM187414v1	Bacteroidota	Lacinutrix	0.30629172720532266	0.38024359269757746	21.2882463576301
GCA_016805985.1_ASM1680598v1	Actinomycetota	Microbacterium	0.7136658383467661	0.40508037431098576	44.56031072939368
GCA_002217435.1_ASM221743v1	Bacteroidota	Flavobacterium	0.33613877326800556	0.38091375142709	21.91618508718335
GCA_016125555.1_ASM1612555v1	Pseudomondota	Erythrobacter	0.6815740583479839	0.3885388727115713	29.060923730742275
GCA_902859775.1_LMG_27174	Pseudomondota	Paraburkholderia	0.6174400374412075	0.38432658206372516	25.114007393710494
GCA_013409645.1_ASM1340964v1	Actinomycetota	Nocardioides	0.727970738327574	0.40364480679184966	43.21518396396311
GCA_014529935.1_ASM1452993v1	Bacteroidota	Chitinophaga	0.4834387756201596	0.379123861529371	20.23905825302063
GCA_000355765.4_ASM35576v4	Pseudomondota	Nitrosospira	0.5364280264745999	0.3954378022869711	35.52522074289192
GCA_017876675.1_ASM1787667v1	Actinomycetota	Specibacter	0.6557402113579729	0.37697780822023236	18.228206302357705
GCA_900198195.1_Tjejuense_V1	Bacteroidota	Tenacibaculum	0.30306905121456057	0.3845340889291315	25.30844132659621
GCA_900094605.1_IMG_taxon_2617270735_annotated_assembly	Pseudomondota	Bradyrhizobium	0.6322604530462889	0.3862701794743673	26.9351581674822
GCA_012935675.1_ASM1293567v1	Pseudomondota	Pseudomonas_E	0.5960054871738648	0.3927710924234391	33.02651360076243
GCA_944801835.1_B1099	Pseudomondota	Bartonella	0.3854050534379225	0.38938911182973857	29.857597784465042
GCA_934747765.1_ERR7746113_bin.302	Bacillota	UMGS687	0.34679756038107107	0.39309254761441736	33.32771711470906
GCA_009883795.1_ASM988379v1	Pseudomondota	Coxiella	0.38084444094837067	0.417898101987436	56.5705215622275
GCA_934534125.1_ERR7738238_bin.47	Bacillota	Faecalibacterium	0.5795820912844057	0.38648185640865906	27.133499454913533
GCA_900105315.1_IMG_taxon_2634166531_annotated_assembly	Actinomycetota	Brevibacterium	0.6418309498200713	0.38711082572918704	27.722843708248263
GCA_006408915.1_ASM640891v1	Actinomycetota	Bifidobacterium	0.6044976210550336	0.374401134242008	15.813862784761511
GCA_900109435.1_IMG_taxon_2593339146_annotated_assembly	Bacillota	Ruminococcus	0.49628216063842795	0.3846985255120308	25.46251840477288
GCA_011305415.1_ASM1130541v1	Bacteroidota	Flavobacterium	0.30894470064321083	0.3798018210508777	20.874306324672375
GCA_019969705.1_ASM1996970v1	Actinomycetota	Microbacterium	0.6938015843603283	0.3987979218139328	38.67365273965504
GCA_001298525.1_ASM129852v1	Pseudomondota	Psychrobacter	0.4208965813656799	0.3749198224027147	16.29987359134367
GCA_009184425.1_ASM918442v1	Bacteroidota	Muricauda	0.4373551482037946	0.38642392667224834	27.07921929189672
GCA_000739045.1_ASM73904v1	Actinomycetota	Streptomyces	0.7163060560913451	0.3939292878223351	34.111742689528
GCA_001598435.1_ASM159843v1	Pseudomondota	Sphingomonas	0.6707985147441914	0.3827062216474166	23.595729683629315
GCA_001767295.1_ASM176729v1	Pseudomondota	Colwellia_A	0.37865408981759496	0.38180941947627883	22.75542604927324
GCA_023499215.1_ASM2349921v1	Bacteroidota	Zunongwangia	0.36651224785925923	0.39019102903502423	30.60899420581768
GCA_007859655.1_ASM785965v1	Pseudomondota	Devosia	0.6365571698769328	0.3891876545236698	29.66883228867863
GCA_000019525.1_ASM1952v1	Pseudomondota	Shewanella	0.43700992165148683	0.38445633254928735	25.23558359868224
GCA_001514205.1_ASM151420v1	Actinomycetota	Streptomyces	0.7166775223483666	0.3920750287641209	32.374301951981295
GCA_000702025.1_ASM70202v1	Bacillota	Blautia_A	0.4560158115244245	0.40581567520448397	45.249287666601504
GCA_013376415.1_ASM1337641v1	Bacteroidota	Muricauda	0.4143787139990115	0.38790956072351424	28.471258397932843
GCA_022788715.1_ASM2278871v1	Pseudomondota	Sulfitobacter	0.590109662735361	0.3848343487386032	25.58978476807124
GCA_001645135.1_ASM164513v1	Pseudomondota	Paraburkholderia	0.623596138712505	0.3835762871366987	24.410981047086693
GCA_002500745.1_ASM250074v1	Bacteroidota	Sphingobacterium	0.3996908736295969	0.38717748582080164	27.785304214091127
GCA_019331675.1_ASM1933167v1	Actinomycetota	Bifidobacterium	0.631875297242893	0.37138052181810094	12.983548943560606
GCA_003259175.1_ASM325917v1	Pseudomondota	Marinomonas	0.4444892432536632	0.3891993585915936	29.679799000323214
GCA_024235895.1_ASM2423589v1	Pseudomondota	Rubrivivax	0.7234890669002808	0.3970403269674903	37.02678636853841
GCA_009363755.1_ASM936375v1	Pseudomondota	Halomonas	0.6838070184840184	0.41573034702079575	54.53933515848564
GCA_022449765.1_ASM2244976v1	Chloroflexota	UBA2963	0.430065867143358	0.3978735752440888	37.80754000371121
GCA_902589865.1_AG_914_F18	Pseudomondota	HIMB59	0.30480251784669854	0.3845967481425649	25.36715300958332
GCA_001424305.1_Leaf176	Bacteroidota	Pedobacter	0.3838415882241323	0.379483866041722	20.576382481093503
GCA_012910905.1_ASM1291090v1	Pseudomondota	Aromatoleum	0.6664441941338954	0.39960714657138274	39.43189633738564
GCA_017377745.1_ASM1737774v1	Pseudomondota	Acetobacter	0.5901789308061034	0.38319056481318314	24.049559229952592
GCA_017696015.1_ASM1769601v1	Cyanobacteriota	Prochlorococcus_A	0.3122314992109659	0.39836032615629674	38.26362560845007
GCA_934130055.1_ERR7746757_bin.20	Bacillota	CAG-302	0.2636318918469194	0.41530145205866725	54.13746057897123
GCA_009834105.1_ASM983410v1	Actinomycetota	Streptomyces	0.732519989708851	0.3931384366862355	33.37071517500266
GCA_002933815.1_ASM293381v1	Bacteroidota	Sphingobacterium	0.4066311700369926	0.385327789699851	26.052138948760387
GCA_006715305.1_ASM671530v1	Actinomycetota	Arthrobacter	0.647178506871283	0.3850232901319487	25.766822853635915
GCA_020171745.1_ASM2017174v1	Actinomycetota	Rhodococcus	0.6870838823348329	0.3925154702988819	32.78699567005236
GCA_016722705.1_ASM1672270v1	Pseudomondota	Azonexus	0.6063819951240391	0.3992008114173908	39.05116029809517
GCA_002360635.1_ASM236063v1	Bacteroidota	Marixanthomonas	0.3622217267355747	0.38789160575108217	28.454434588764002
GCA_023921165.1_ASM2392116v1	Bacteroidota	Aquirufa	0.4260495269272812	0.3803265445014618	21.365972197869723
GCA_007991515.1_ASM799151v1	Bacillota	Oceanobacillus	0.37603152278978924	0.40977371461766965	48.95797059675647
GCA_014207165.1_ASM1420716v1	Pseudomondota	Rhodanobacter	0.6006294355372916	0.38022592171644903	21.27168864831276
GCA_016808295.1_ASM1680829v1	Pseudomondota	Liberibacter	0.36391946824644156	0.39856035473065377	38.451052382622606
GCA_934401915.1_ERR7738582_bin.136	Bacillota	UBA3282	0.4980327971068712	0.4101248699271592	49.28700312174817
GCA_009911255.1_ASM991125v1	Bacillota	Ventrimonas	0.5012854301819331	0.405663127017452	45.10635001535252
GCA_002000485.1_ASM200048v1	Pseudomondota	Rodentibacter	0.4019074145651569	0.3952151747968012	35.316618784602724
GCA_017442855.1_ASM1744285v1	Bacteroidota	UBA2918	0.4588178636926459	0.3875717835614158	28.154761197046582
GCA_019048945.1_ASM1904894v1	Pseudomondota	Agrobacterium	0.5908844994588263	0.39155686955864644	31.888786776451695
GCA_934338065.1_ERR7738959_bin.306	Bacillota	Eubacterium_F	0.4087489201972504	0.398660021886834	38.544440507963486
GCA_019929345.1_ASM1992934v1	Bacillota	Streptococcus	0.4060123249399395	0.40488904612036886	44.38103621478564
GCA_011046485.1_ASM1104648v1	Actinomycetota	Microbacterium	0.6999112550126851	0.39644937670412816	36.47306597176811
GCA_013031245.1_ASM1303124v1	Pseudomondota	Ruegeria	0.5715816538311953	0.3877701569571399	28.340637068840067
GCA_934476375.1_ERR7745346_bin.123	Bacillota	CAG-448	0.5263935482437626	0.39269677515122275	32.956878316695736
GCA_008033175.1_ASM803317v1	Bacillota	Leuconostoc	0.38978362193097404	0.3762123898993156	17.51100933565874
GCA_002204635.1_ASM220463v1	Pseudomondota	Pseudomonas	0.6504916633675333	0.4018968192660939	41.57731965232995
GCA_011035165.1_ASM1103516v1	Pseudomondota	Buchnera	0.243224942174562	0.40003417537664115	39.83202232791274
GCA_002196815.1_ASM219681v1	Bacillota	Bacillus_A	0.35579141477827875	0.40784290384065436	47.14880089869314
GCA_001507595.1_ASM150759v1	Pseudomondota	Ruegeria	0.6294433197724646	0.3937116833360353	33.907847285865046
GCA_003999295.1_ASM399929v1	Actinomycetota	Brevibacterium	0.6275786608672342	0.3870564729013818	27.67191510859476
GCA_900176415.1_IMG_taxon_2595698249_annotated_assembly	Bacteroidota	Cellulophaga	0.3312483685519394	0.38330757341576505	24.159196290571856
