Assembly_ID	Phylum	Genus	BGC_Count	Genome_Size	BGC_Genome_Prop	Metallophore_Genome_Prop	NRPS_Genome_Prop	PKS_Genome_Prop	NRPS_or_PKS_Prop
GCA_018132755.1	Bacteroidota	Hymenobacter	4	5164309	0.02004972978960012	0.0	0.0	0.007981319475654922	0.25
GCA_001907675.1	Actinomycetota	Mycobacterium	20	6475312	0.1088747538342554	0.009388736789825726	0.05717793984289869	0.04817173288329581	0.85
GCA_934561555.1	Bacillota	Faecalibacterium	3	2604898	0.016778392090592415	0.0	0.0	0.0	0.0
GCA_944382055.1	Bacillota	Eisenbergiella	2	4498408	0.009892388596143347	0.0	0.0	0.0	0.0
GCA_019638355.1	Bacteroidota	ELB16-189	3	4490726	0.016502231487737173	0.0	0.0	0.00915174962801115	0.3333333333333333
GCA_024814365.1	Actinomycetota	Corynebacterium	3	2096020	0.0550052003320579	0.023672961135867025	0.023672961135867025	0.02136096029618038	0.6666666666666666
GCA_006363915.1	Pseudomondota	Methylophilus	4	2603080	0.026911581664797086	0.0	0.0	0.0	0.0
GCA_000369605.1	Pseudomondota	Acinetobacter	6	3954090	0.034038173132123956	0.004666054642155338	0.0	0.0	0.0
GCA_017304615.1	Pseudomondota	Sphingomonas	2	3341277	0.015067293133733001	0.0	0.0	0.0	0.0
GCA_001280015.1	Actinomycetota	Streptomyces	53	9407203	0.16091775631928001	0.010587312721964223	0.06514933291011155	0.05607426564516573	0.5471698113207547
GCA_003385695.1	Actinomycetota	Microbacterium	5	3594151	0.05624916704946453	0.014987684156842604	0.03113614313922815	0.01143385461545717	0.6
GCA_006861795.1	Bacillota	Psychrobacillus	3	4487778	0.019370833405752245	0.0	0.0	0.009154418957443974	0.3333333333333333
GCA_003441595.1	Pseudomondota	Marinobacter	6	4300456	0.026088163673805755	0.0	0.0	0.0	0.0
GCA_003614885.1	Pseudomondota	Photobacterium	6	4730885	0.041617371802527434	0.011466776300840118	0.020640958298500173	0.008710632365825845	0.5
GCA_003148805.1	Pseudomondota	Aminobacter	3	5603683	0.013805920142163645	0.0	0.0	0.0	0.0
GCA_001412215.1	Bacteroidota	Pedobacter	0	4892630	0.0	0.0	0.0	0.0	NA
GCA_016713085.1	Bacteroidota	Lacibacter	2	4759590	0.013012045155149919	0.0	0.0	0.008634147058885324	0.5
GCA_003625485.1	Bacillota	Butyrivibrio	3	3541055	0.02166642427186248	0.0	0.0	0.0	0.0
GCA_003985205.1	Pseudomondota	Rhizobium	12	6999816	0.04561519902808874	0.0068627518209050066	0.0068627518209050066	0.011729736895941265	0.25
GCA_020034665.1	Bacteroidota	Niabella	4	6589346	0.0277324942414619	0.0	0.0	0.007786660466759523	0.25
GCA_024640565.1	Bacteroidota	Polaribacter	3	2276947	0.036466812798014184	0.0	0.0	0.01802984434859485	0.3333333333333333
GCA_000622365.1	Pseudomondota	Sulfitobacter	3	3914541	0.025507205059290477	0.0	0.013290191621444252	0.013290191621444252	0.3333333333333333
GCA_014635865.1	Bacteroidota	Winogradskyella	2	3050981	0.025970990969789717	0.0	0.0	0.013455672126440643	0.5
GCA_000422745.1	Actinomycetota	Microbacterium	5	3017924	0.049215288390297436	0.020937571655217296	0.020937571655217296	0.0	0.2
GCA_023390555.1	Bacillota	RUG115	10	4510740	0.06494588471071265	0.0	0.04336206476099266	0.01295995778963097	0.5
GCA_944326595.1	Cyanobacteriota	Scatenecus	0	1860054	0.0	0.0	0.0	0.0	NA
GCA_000265385.1	Bacteroidota	Aequorivita	3	3520671	0.03263326791966645	0.0	0.0	0.012390251744624818	0.3333333333333333
GCA_944393245.1	Pseudomondota	Enterousia	1	926511	0.022625743245358123	0.0	0.0	0.0	0.0
GCA_009811415.1	Pseudomondota	Alteromonas	0	4564353	0.0	0.0	0.0	0.0	NA
GCA_009676465.1	Pseudomondota	Stenotrophomonas	2	4675446	0.019671064535875294	0.010345109322190868	0.010345109322190868	0.0	0.5
GCA_900315425.1	Bacillota	CAG-603	2	2052273	0.021793396882383582	0.0	0.0	0.0	0.0
GCA_002802915.1	Actinomycetota	Bifidobacterium	0	2382257	0.0	0.0	0.0	0.0	NA
GCA_021641905.1	Bacillota	Phil1	1	1931503	0.011266355786141673	0.0	0.0	0.0	0.0
GCA_013697955.1	Pseudomondota	Tatlockia	6	3329144	0.06565952088584934	0.0	0.02328226114580805	0.02076840172729086	0.5
GCA_008680765.1	Actinomycetota	Collinsella	0	2323147	0.0	0.0	0.0	0.0	NA
GCA_000763495.1	Bacillota	Listeria	2	3045035	0.020337040460947083	0.0	0.0	0.013519384834657073	0.5
GCA_000238295.4	Pseudomondota	Pseudoalteromonas	18	6134330	0.13451265256352365	0.01073955916946105	0.11409640498636363	0.04510843074956841	0.8333333333333334
GCA_024734665.1	Pseudomondota	Variovorax	8	7294742	0.046404794028356317	0.010493859823966358	0.02403799887645101	0.017525636958784833	0.375
GCA_900107795.1	Bacteroidota	Chitinophaga	6	6630860	0.03367315853448874	0.0	0.0	0.006196632111068549	0.16666666666666666
GCA_013213835.1	Bacteroidota	Winogradskyella	3	3545905	0.023123010909767747	0.0	0.0	0.01157758033562659	0.3333333333333333
GCA_014284475.1	Bacillota	Acetobacterium	3	3235371	0.03157164974279611	0.0	0.027380476613037576	0.0	0.6666666666666666
GCA_001907695.1	Pseudomondota	Thalassospira	5	4971893	0.021130784592508327	0.0023962703943950525	0.0	0.0	0.0
GCA_004362645.1	Actinomycetota	Brachybacterium	3	3708640	0.01664518529703611	0.003324129600069028	0.0	0.0	0.0
GCA_001428845.1	Pseudomondota	Achromobacter	15	6212786	0.05323360566418995	0.005668471439383233	0.021507903217654688	0.013480586648244443	0.6
GCA_018882465.1	Pseudomondota	Polynucleobacter	4	1997654	0.04126440314488895	0.0	0.0	0.0	0.0
GCA_024762175.1	Bacillota	Streptococcus	7	2115009	0.12940417747631333	0.0	0.03617242290694744	0.09857168456493566	0.42857142857142855
GCA_000757525.1	Pseudomondota	Neorhizobium	4	6375689	0.017034080551921526	0.0	0.0	0.007790216869110147	0.25
GCA_003055625.1	Bacteroidota	Flavobacterium	4	3464207	0.0353671128774926	0.0	0.0	0.011850619781092758	0.25
GCA_001510715.1	Bacillota	Neobacillus	4	5888440	0.018142835793520863	0.0	0.0	0.0069784187322958205	0.25
GCA_000758665.1	Bacillota	Paenibacillus	7	8156808	0.035164368218548236	0.0	0.022282736089901833	0.022282736089901833	0.2857142857142857
GCA_000264945.2	Pseudomondota	Sphingobium	4	3945731	0.02710980550878912	0.0	0.0	0.010407450482559505	0.25
GCA_002086285.1	Actinomycetota	Mycobacterium	13	4804266	0.08479297357806583	0.016833788970052867	0.03681457271516606	0.0495430519459164	0.6923076923076923
GCA_018362895.1	Cyanobacteriota	Limenecus	1	2061809	0.021128533244349986	0.0	0.0	0.0	0.0
GCA_016699615.1	Bacteroidota	JADJSS01	1	2986948	0.018381304261071835	0.0	0.0	0.018381304261071835	1.0
GCA_000169115.1	Pseudomondota	Luminiphilus	3	3576081	0.024474277847733313	0.0	0.01236157682110668	0.0	0.3333333333333333
GCA_013276955.1	Bacillota	Streptococcus	7	2132816	0.05841947922371175	0.0	0.0	0.019304525097336104	0.14285714285714285
GCA_001266795.1	Pseudomondota	Marinobacter	8	4768422	0.02902742248903306	0.0	0.0	0.0	0.0
GCA_024453835.1	Actinomycetota	Corynebacterium	5	2337040	0.06461464074213535	0.0	0.0	0.03670369356108582	0.4
GCA_008680055.1	Bacillota	Holdemanella	2	2350187	0.013576366476369752	0.0	0.0	0.0	0.0
GCA_900129945.1	Bacillota	Butyrivibrio	3	4836996	0.020038470157924464	0.0	0.0	0.0	0.0
GCA_001748145.1	Pseudomondota	Bosea	6	7326961	0.02777754651621593	0.0	0.0	0.012061753843100844	0.3333333333333333
GCA_000244875.1	Bacillota	Ruminiclostridium	22	4613747	0.195081351448183	0.0	0.1304813636291717	0.09021279233560055	0.4090909090909091
GCA_018223725.1	Pseudomondota	Cupriavidus	11	8350386	0.03435242394782708	0.00198589622084536	0.010260843031687398	0.0	0.18181818181818182
GCA_001596135.1	Bacteroidota	Mucilaginibacter	6	5618021	0.04287257025205139	0.0	0.019097116226514638	0.01907006043587235	0.5
GCA_023016265.1	Actinomycetota	Blastococcus	3	4585415	0.015845457826608934	0.0	0.0	0.00894771792738498	0.3333333333333333
GCA_015064855.1	Bacillota	RGIG2000	3	2024137	0.035216983830639925	0.0	0.014529154894159832	0.0	0.3333333333333333
GCA_001898835.1	Actinomycetota	Protaetiibacter	3	3330479	0.026819565594018158	0.0	0.0	0.012338165170835786	0.3333333333333333
GCA_012295505.1	Bacillota	Geobacillus	5	3585511	0.03125161239220853	0.003885638616085685	0.0	0.01145387644885206	0.2
GCA_001905845.1	Actinomycetota	Streptomyces	29	8740481	0.13720469159534812	0.02794983479742133	0.040878528309826426	0.08288228073489319	0.41379310344827586
GCA_022482815.1	Bacillota	Acidaminococcus	1	3057042	0.007074158614765515	0.0	0.0	0.0	0.0
GCA_014359475.1	Pseudomondota	Marinobacter	5	3689969	0.016505829723772746	0.003920900148483632	0.0	0.0	0.0
GCA_902834555.1	Actinomycetota	Tractidigestivibacter	2	2435123	0.006017765837701011	0.0	0.0	0.0	0.0
GCA_003584565.3	Pseudomondota	Alteromonas	4	5012246	0.023579648724344336	0.0	0.0	0.0	0.0
GCA_017592825.1	Bacteroidota	Fabibacter	4	4699426	0.02199226033136813	0.0	0.0	0.008746600116695103	0.25
GCA_902381685.1	Bacillota	Faecalimonas	2	2219029	0.019022284071095963	0.0	0.0	0.0	0.0
GCA_007197885.1	Actinomycetota	Arachnia	2	3530707	0.012188776922015903	0.0	0.0	0.0	0.0
GCA_023336505.1	Bacillota	Sporolactobacillus	2	2926224	0.013590210455522202	0.0	0.0	0.0	0.0
GCA_003481635.1	Bacillota	Butyribacter	8	3165839	0.046412657118697444	0.0	0.0	0.0	0.0
GCA_014268505.2	Pseudomondota	Pseudomonas_E	9	5622777	0.052099167368721895	0.014881436699339135	0.027338626447394234	0.0	0.3333333333333333
GCA_016223165.1	Pseudomondota	Rubrivivax	5	7310028	0.034497405481894186	0.0	0.025878833843044104	0.02001168805372565	0.6
GCA_002383485.1	Bacteroidota	SR-FBR-E99	3	3430571	0.019569628496247417	0.0	0.0	0.0	0.0
GCA_023111095.1	Bacteroidota	Draconibacterium	3	5038022	0.0123006608545973	0.0	0.0	0.0	0.0
GCA_900142415.1	Bacteroidota	Rhodothermus	3	3139689	0.019552573519224355	0.0	0.0	0.0	0.0
GCA_001299635.1	Bacillota	Clostridioides	4	4272418	0.02627247614816715	0.0	0.009874970098899498	0.0	0.25
GCA_013256255.1	Pseudomondota	Comamonas	4	5678299	0.022449504684413413	0.0	0.0	0.0	0.0
GCA_014646295.1	Actinomycetota	Nocardia	27	7677395	0.19197058377223003	0.033560211504032295	0.13600759111651803	0.051127368072113	0.7037037037037037
GCA_022869785.1	Bacteroidota	Dyadobacter	5	7171767	0.022702912685255948	0.0	0.0	0.00586271137921798	0.2
GCA_944801835.1	Pseudomondota	Bartonella	3	2294438	0.032309001158453615	0.0	0.0	0.0	0.0
GCA_023715865.1	Bacillota	Paenibacillus	8	5931172	0.0483282224828415	0.012488425559063201	0.02661126671086254	0.006939775140562439	0.5
GCA_021353265.1	Pseudomondota	Pelomonas	5	6348043	0.016337791032606425	0.0	0.0	0.0	0.0
GCA_009711225.1	Pseudomondota	Paracoccus	9	4549736	0.06198799227032074	0.012621391658768773	0.04249741083878274	0.011403738590546792	0.4444444444444444
GCA_944392605.1	Bacillota	CAG-269	3	1995543	0.04234686999979454	0.0	0.021084987895525178	0.0	0.3333333333333333
GCA_001182045.1	Pseudomondota	Mesosutterella	1	2475916	0.01762297266950898	0.0	0.0	0.0	0.0
GCA_005080845.1	Pseudomondota	Buchnera	0	653824	0.0	0.0	0.0	0.0	NA
GCA_015244565.1	Pseudomondota	Gluconobacter	2	3152674	0.015563930809211483	0.0	0.0	0.0	0.0
GCA_017308075.1	Pseudomondota	Bosea	4	5551342	0.023118193762877517	0.0	0.0	0.007115216464775544	0.25
GCA_002401455.1	Pseudomondota	Paremcibacter	4	2081370	0.03243344527883077	0.0	0.0	0.0	0.0
GCA_000015285.1	Pseudomondota	Psychromonas	3	4559598	0.02738092261642364	0.0	0.0	0.009011540052434448	0.3333333333333333
GCA_018861065.1	Pseudomondota	Paraglaciecola	2	5391333	0.011183690564096115	0.0	0.0	0.0	0.0
GCA_018326105.1	Pseudomondota	Francisella	4	2298556	0.051114699837637195	0.011875281698596859	0.020280123695050285	0.0	0.25
GCA_003206615.1	Pseudomondota	Salinicola	8	4371181	0.04871841271271997	0.012885762451840818	0.010017430072101796	0.009430632133512659	0.25
GCA_013416775.1	Pseudomondota	Rhodoferax	5	4460725	0.028806079729192004	0.0	0.0	0.0	0.0
GCA_005080885.1	Pseudomondota	Buchnera	0	632796	0.0	0.0	0.0	0.0	NA
GCA_018403345.1	Bacillota	Paenibacillus_A	14	5799718	0.07389273064655902	0.009007679338891994	0.037171979741083966	0.01905402986834877	0.35714285714285715
GCA_016861105.1	Pseudomondota	VBCG01	2	4493200	0.01061492922638654	0.0	0.006096323333036589	0.0	0.5
GCA_002437665.1	Pseudomondota	Enterousia	1	932741	0.022487485807957407	0.0	0.0	0.0	0.0
GCA_928722015.1	Cyanobacteriota	Zag111	1	1991133	0.02183932464581723	0.0	0.0	0.0	0.0
GCA_002161085.1	Bacillota	Flavonifractor	1	2956338	0.0073029538571029425	0.0	0.0	0.0	0.0
GCA_913042935.1	Pseudomondota	UBA9145	3	2504137	0.020444168989156745	0.0	0.0	0.0	0.0
GCA_018129925.1	Pseudomondota	Bradyrhizobium	12	7134077	0.04032336628830892	0.0	0.010955726998741392	0.0	0.16666666666666666
GCA_003385925.1	Pseudomondota	Rhodopseudomonas	7	5383361	0.026033364658249743	0.002507541292512243	0.0	0.0	0.0
GCA_022348285.1	Actinomycetota	Micrococcus	5	2538454	0.044405374294747904	0.0	0.0	0.0	0.0
GCA_023384105.1	Pseudomondota	Vitreimonas	1	3665001	0.00566166284811382	0.0	0.0	0.0	0.0
GCA_913045225.1	Pseudomondota	TMED25	1	1343841	0.016303268020547074	0.0	0.0	0.0	0.0
GCA_014200575.1	Bacteroidota	Mucilaginibacter	9	6242960	0.050504087804502995	0.0	0.015582031600394685	0.031188570806156054	0.5555555555555556
GCA_001898115.1	Pseudomondota	Bosea	2	4863202	0.010806049183233598	0.0	0.0	0.0	0.0
GCA_023715885.1	Actinomycetota	Microbacterium	2	3477469	0.019196432807884124	0.0	0.0	0.013184589136524294	0.5
GCA_004010535.1	Actinomycetota	RUG721	1	2374622	0.011088922784342098	0.0	0.0	0.0	0.0
GCA_006442795.2	Pseudomondota	Mesorhizobium	9	6188207	0.03783486880771765	0.0	0.0	0.006636494221993544	0.1111111111111111
GCA_000156295.1	Pseudomondota	Halioglobus	5	4326936	0.032574782709982306	0.0	0.010230333889847227	0.0	0.2
GCA_943912855.1	Bacteroidota	Flavobacterium	2	4232962	0.00991740535350896	0.0	0.0	0.0	0.0
GCA_024170165.1	Pseudomondota	Pseudomonas	7	6403639	0.02606205627768836	0.006730704213651019	0.006730704213651019	0.0	0.14285714285714285
GCA_016706595.1	Bacteroidota	OLB11	5	3764867	0.049298952658885425	0.0	0.0	0.0	0.0
GCA_000963575.1	Pseudomondota	Cedecea	3	5107633	0.0238194482649791	0.018671858373536236	0.015850786460186155	0.0	0.3333333333333333
GCA_013215465.1	Pseudomondota	Colwellia	5	4675572	0.028419196624498565	0.0	0.0	0.0	0.0
GCA_000952035.2	Actinomycetota	Streptomyces	38	9307519	0.1488253744096574	0.005425935740770446	0.04998012896884766	0.07306318687074397	0.34210526315789475
GCA_000220835.1	Actinomycetota	Actinomyces	3	2823745	0.026974815360452164	0.0	0.0	0.0	0.0
GCA_000758605.1	Bacillota	Paenibacillus	6	7718525	0.034207960717883276	0.0	0.02311270611936866	0.017270657282317543	0.3333333333333333
GCA_000585995.1	Pseudomondota	Pseudomonas_E	12	6652396	0.08658053429170483	0.016499017797497323	0.06340467404526129	0.0	0.4166666666666667
GCA_000293885.3	Pseudomondota	Pseudomonas_E	11	6998154	0.05505308971480193	0.012843386984624802	0.03231023495624703	0.0	0.36363636363636365
GCA_003399635.1	Actinomycetota	Subtercola	6	3838094	0.05095081048041033	0.0	0.0	0.01054273292941757	0.16666666666666666
GCA_004359795.1	Bacillota	Macrococcus_B	1	2552777	0.008174235352324154	0.0	0.0	0.0	0.0
GCA_003097135.1	Pseudomondota	Pseudomonas_E	11	4848195	0.06175391047596064	0.0039006269343539192	0.018030009106481896	0.0	0.18181818181818182
GCA_000238395.4	Pseudomondota	Pseudoalteromonas	2	4721971	0.016511960789255164	0.0	0.0	0.0	0.0
GCA_900119315.1	Actinomycetota	Actinoplanes	20	9240166	0.08499630850787745	0.011785719001152144	0.03582381528643533	0.03219530904531369	0.4
GCA_900095185.1	Pseudomondota	Polynucleobacter	1	1655757	0.012660674241449682	0.0	0.0	0.0	0.0
GCA_002290025.1	Bacillota	Enterococcus_B	4	2646250	0.03945810108644308	0.0	0.0	0.015554463863958432	0.25
GCA_900166635.1	Bacillota	Oceanobacillus	4	4484391	0.020766476429017897	0.0	0.0	0.009180064807016159	0.25
GCA_014279995.1	Cyanobacteriota	Synechococcus_C	9	3314220	0.06414752189052024	0.0	0.0	0.012400504492761494	0.1111111111111111
GCA_024401725.1	Bacteroidota	Cryptobacteroides	1	2416994	0.009876731179307851	0.0	0.0	0.0	0.0
GCA_001647635.1	Actinomycetota	Leifsonia	4	3596761	0.03567570933959749	0.0	0.0	0.01142972802474226	0.25
GCA_002895435.1	Bacteroidota	Aquimarina	10	5837572	0.0641383095574667	0.0025573988637741856	0.03165014495752686	0.031192249106306524	0.4
GCA_003014615.1	Pseudomondota	Marinobacterium	9	3653655	0.059593475574459	0.0	0.0	0.011267347354908988	0.1111111111111111
GCA_001279525.1	Actinomycetota	Lentzea	43	9836092	0.16558405513083854	0.001305396492834756	0.057380919169930496	0.067469580398394	0.3953488372093023
GCA_004152935.1	Bacteroidota	Brumimicrobium	2	4271271	0.014489832183441416	0.0	0.0	0.009611424796038463	0.5
GCA_014701115.1	Actinomycetota	Streptomyces	28	9428393	0.10679582406036744	0.033108293216033736	0.04559324160543583	0.048144259578488086	0.32142857142857145
GCA_017795205.1	Pseudomondota	Alcanivorax	2	3837493	0.005885613341835412	0.0	0.0	0.0	0.0
GCA_020748465.1	Bacillota	Terrisporobacter	4	4012341	0.021185387782344522	0.0	0.0	0.0	0.0
GCA_004363965.1	Bacillota	Listeria_A	1	3187944	0.004615513948802112	0.0	0.0	0.0	0.0
GCA_016894245.1	Actinomycetota	Corynebacterium	4	2483714	0.04979800411802647	0.005491775623119248	0.019222422549456178	0.01658564552923565	0.5
GCA_014650335.1	Actinomycetota	Streptomyces	41	7753865	0.19555112192435645	0.021883538080686212	0.08578650776096824	0.08666697189079253	0.36585365853658536
GCA_001485295.1	Pseudomondota	Pantoea	4	2426811	0.03500849468706051	0.0	0.0	0.0	0.0
GCA_016405905.1	Pseudomondota	Variovorax	12	6864188	0.048842339399794994	0.005118012501988582	0.02483935463306075	0.0076226059076470514	0.5
GCA_000732625.1	Bacteroidota	Nonlabens	3	3202258	0.031274182155216726	0.0	0.0	0.010783640793465112	0.3333333333333333
GCA_012927165.1	Pseudomondota	Zoogloea	9	5830284	0.05068312281185616	0.0	0.0	0.008161523520981139	0.1111111111111111
GCA_012277315.1	Pseudomondota	Wolbachia	0	1201647	0.0	0.0	0.0	0.0	NA
GCA_000147695.3	Bacillota	Thermoanaerobacter	3	2785056	0.02210978881573656	0.0	0.0	0.0	0.0
GCA_900102945.1	Pseudomondota	Modicisalibacter	4	4138450	0.019742415638705314	0.004330848506083195	0.0	0.0	0.0
GCA_000429745.1	Actinomycetota	Bifidobacterium	0	2166541	0.0	0.0	0.0	0.0	NA
GCA_001050135.1	Bacteroidota	Cyclobacterium	5	6158829	0.029041884423159012	0.0	0.007959954725159604	0.006670099137352246	0.4
GCA_014644335.1	Bacteroidota	Sphingobacterium	5	4427978	0.023527894673370103	0.0	0.0	0.0	0.0
GCA_003408635.1	Pseudomondota	Pseudomonas_E	6	4727682	0.023722619245541473	0.002509263524915593	0.0	0.0	0.0
GCA_000373805.1	Actinomycetota	Corynebacterium	3	2531632	0.03930903069640453	0.0	0.0	0.017685429793903695	0.3333333333333333
GCA_009176705.1	Pseudomondota	Pseudoalteromonas	8	4737839	0.10500631194939296	0.014665335820824642	0.09728359279409875	0.04469020580901968	0.75
GCA_001519055.1	Pseudomondota	Novosphingobium	4	4420110	0.028087310044320163	0.0	0.00997260249179319	0.0	0.25
GCA_000722765.2	Bacillota	Streptococcus	3	1942107	0.03823373274490025	0.0	0.0	0.02120017074239473	0.3333333333333333
GCA_004360225.1	Pseudomondota	Alcanivorax	5	4735817	0.028431208384952375	0.01389622952069305	0.01389622952069305	0.0	0.2
GCA_009828065.1	Pseudomondota	Croceibacterium	4	3084697	0.03312772696961808	0.0	0.0	0.013314435745228786	0.25
GCA_024236135.1	Pseudomondota	Sphingobium	3	3227734	0.023905005802832575	0.0	0.0	0.0	0.0
GCA_001403875.1	Bacillota	Paenibacillus_A	13	5923194	0.09817659188606688	0.008840162925610743	0.07727587514439001	0.024674862920242017	0.5384615384615384
GCA_000513955.1	Pseudomondota	Pseudoxanthomonas	2	3346704	0.01640838269533248	0.0	0.0	0.0	0.0
GCA_013416555.1	Pseudomondota	Sphingomonas	2	4336798	0.011474133681116806	0.0	0.0	0.0	0.0
GCA_022837805.1	Bacteroidota	Tenuifilum	2	3299448	0.01245511370386804	0.0	0.0	0.0	0.0
GCA_023554255.2	Pseudomondota	Phyllobacterium	4	4618313	0.024182639851391623	0.010107803433851278	0.010107803433851278	0.0	0.25
GCA_001668575.1	Actinomycetota	Mycobacterium	26	5469826	0.11147210167197275	0.0	0.04996173552869872	0.06278024200404181	0.8076923076923077
GCA_000314995.1	Pseudomondota	Paraglaciecola	3	5961459	0.015027864823024028	0.0	0.0	0.0	0.0
GCA_014256275.1	Actinomycetota	Rhodococcus	26	8824702	0.1380632456484083	0.006601129420574202	0.10420487853300882	0.011767536172892864	0.6923076923076923
GCA_017569925.1	Pseudomondota	Brenneria	4	5330697	0.034115426181604395	0.009047034562272063	0.01927421498539497	0.010227180423122905	0.5
GCA_002263515.1	Actinomycetota	Actinopolyspora	25	5243930	0.1649087611772087	0.011433981765584208	0.07807541290596938	0.046728503240889945	0.36
GCA_002797815.1	Bacteroidota	Mucilaginibacter	4	4037925	0.04223084876514546	0.0	0.0	0.01016908436882805	0.25
GCA_913060815.1	Pseudomondota	Sulfitobacter	7	3512286	0.04359098319442096	0.0	0.012239891626137507	0.012239891626137507	0.14285714285714285
GCA_910575245.1	Bacillota	UBA3282	5	6101559	0.018306796672784776	0.0	0.005542190118951566	0.0	0.2
GCA_013761015.1	Bacillota	Anoxybacillus	3	2560828	0.0356076237841823	0.0	0.011427944399233373	0.016037000532640223	0.6666666666666666
GCA_002345575.1	Pseudomondota	Stutzerimonas	9	3982512	0.05472124126681853	0.0	0.0	0.0	0.0
GCA_916439095.1	Bacillota	Stomatobaculum	1	2506622	0.008665845907360583	0.0	0.0	0.0	0.0
GCA_008011915.1	Actinomycetota	Rhodococcus	13	4491802	0.09891041501829333	0.0	0.04748628724062191	0.01950442161074776	0.38461538461538464
GCA_004379315.1	Pseudomondota	Pseudomonas_E	11	7226716	0.06006614899492384	0.019838609957828702	0.04248485757569552	0.0	0.45454545454545453
GCA_000297395.2	Actinomycetota	Micromonospora	16	7325241	0.08813443817070318	0.0016202879877945313	0.02664881605943067	0.04584272380935999	0.5
GCA_944325645.1	Cyanobacteriota	Scatenecus	1	1980974	0.021969495813675494	0.0	0.0	0.0	0.0
GCA_009738435.1	Bacillota	Clostridium_H	3	3727984	0.016982905506032216	0.0	0.0	0.0	0.0
GCA_023072595.1	Actinomycetota	Streptomyces	22	6048825	0.15718209734948524	0.024157914966956393	0.09066322798229408	0.05239348137861485	0.5
GCA_024029355.1	Bacillota	Fructilactobacillus	1	1459401	0.026451263223747277	0.0	0.0	0.026451263223747277	1.0
GCA_003176915.1	Bacteroidota	Cardinium	1	1193042	0.051005748330737725	0.0	0.051005748330737725	0.051005748330737725	1.0
GCA_000015965.1	Cyanobacteriota	Prochlorococcus_A	3	1641879	0.03715803661536569	0.0	0.0	0.0	0.0
GCA_009848495.1	Bacteroidota	Flavobacterium	2	2951637	0.014223632513076642	0.0	0.0	0.0	0.0
GCA_001877785.1	Bacillota	Rossellomorea	7	4353253	0.03817329247806181	0.008747940907638495	0.0	0.009434553884187296	0.14285714285714285
GCA_900660445.2	Bacillota	Metamycoplasma	0	728347	0.0	0.0	0.0	0.0	NA
GCA_902582235.1	Pseudomondota	Pelagibacter	2	995137	0.05185215703968398	0.0	0.0	0.0	0.0
GCA_009773275.1	Pseudomondota	Sulfuritalea	3	4409281	0.017283543507433524	0.0	0.009707931973489556	0.0	0.3333333333333333
GCA_013267735.1	Actinomycetota	Rothia	5	2533415	0.058626004819581475	0.0	0.01745983188699838	0.0	0.2
GCA_014651895.1	Pseudomondota	Rhodanobacter	1	3456214	0.011922294163497977	0.0	0.0	0.0	0.0
GCA_003268655.1	Actinomycetota	Specibacter	4	4530754	0.024811984936723555	0.0	0.0	0.009092084893596078	0.25
GCA_003867015.1	Bacteroidota	Tenacibaculum	5	3511804	0.061896392851081665	0.0042203380370886305	0.04002102623039327	0.028744770494025292	0.4
GCA_902786745.1	Bacteroidota	Limimorpha	0	2805441	0.0	0.0	0.0	0.0	NA
GCA_024662035.1	Pseudomondota	Citrobacter	3	5571375	0.0221896749007202	0.00964555428417581	0.00964555428417581	0.0	0.3333333333333333
GCA_934546825.1	Bacillota	Faecalibacterium	0	1797802	0.0	0.0	0.0	0.0	NA
GCA_900638045.1	Bacillota	Streptococcus	7	2097914	0.0638929908470986	0.0	0.0	0.02153091118129723	0.14285714285714285
GCA_003594935.2	Pseudomondota	Enterobacter	3	5037746	0.02433012700521225	0.010660918593355044	0.010660918593355044	0.0	0.3333333333333333
GCA_901827175.1	Pseudomondota	Variovorax	10	7424241	0.05055062194236421	0.0	0.031425165212174554	0.013893810828608608	0.5
GCA_020883495.1	Pseudomondota	Shinella	3	4848065	0.015917897140405503	0.0	0.008784741953748558	0.0	0.3333333333333333
GCA_001610735.1	Pseudomondota	Legionella	4	3785576	0.023721092906337105	0.005936216839920794	0.011707597469975507	0.0	0.25
GCA_017641245.1	Bacteroidota	Fabibacter	3	4367268	0.019021502687721476	0.0	0.0	0.009412520596400312	0.3333333333333333
GCA_900176395.1	Pseudomondota	Novosphingobium	4	4640712	0.017044367329840767	0.0	0.0	0.0	0.0
GCA_902535055.1	Actinomycetota	Actinomarina	1	991382	0.023744631231957004	0.0	0.0	0.0	0.0
GCA_916439285.1	Bacillota	Lachnoanaerobaculum	1	2191939	0.009868431557630026	0.0	0.0	0.0	0.0
GCA_000381825.1	Pseudomondota	Thioalkalivibrio	1	2659308	0.008755285209535713	0.0	0.0	0.0	0.0
GCA_019352895.1	Pseudomondota	Variovorax	7	6532318	0.04833996140420598	0.0	0.030895311587708987	0.00800205991196387	0.5714285714285714
GCA_020782115.1	Bacteroidota	Leeuwenhoekiella	5	4418012	0.035397142425145064	0.0	0.00788250461972489	0.00866815210099022	0.4
GCA_900184245.1	Actinomycetota	Brachybacterium	2	3865488	0.01416586987205755	0.0	0.0	0.0	0.0
GCA_014804485.1	Bacillota	UBA3282	2	3970867	0.008623809359517707	0.0	0.0	0.0	0.0
GCA_016026755.1	Bacillota	Lysinibacillus	7	4862621	0.04167197073347892	0.004552071814768208	0.011716520781693659	0.008448735774389985	0.2857142857142857
