Assembly_ID	Order	Genus	BGC_Count	BGCome_Size	Genome_Size	BGC_Genome_Prop	Metallophore_Size	NRPS_Size	PKS_Size	NRPS_or_PKS_Size
GCA_905233135.1	Selenomonadales	Quinella	2	48223	2447625	0.019701955977733516	0	0	0	0
GCA_014646895.1	Deinococcales	Deinococcus_C	4	158791	5676994	0.027970964915587367	0	96853	137891	137891
GCA_003478705.1	Lachnospirales	Oliverpabstia	2	42412	3502947	0.01210751975408135	0	0	0	0
GCA_002895385.1	Staphylococcales	Staphylococcus	6	173042	3095697	0.055897589460467224	30277	47176	51848	99024
GCA_024234475.1	Pseudomonadales	JACKOB01	5	149246	4334631	0.03443107383304369	0	95012	95012	95012
GCA_000967895.1	Pseudomonadales	Oleispira	3	53151	4406383	0.012062274205397034	13844	0	0	0
GCA_016124575.1	Flavobacteriales	RI-182	2	61935	3681134	0.0168249783898114	0	0	0	0
GCA_003971195.1	Actinomycetales	Flaviflexus	1	41149	2830639	0.014537000302758493	0	0	41149	41149
GCA_008033235.1	Sphingobacteriales	Anseongella	3	86326	4322684	0.019970462795800017	0	0	41089	41089
GCA_018866305.1	Actinomycetales	Arthrobacter_B	6	154912	3914265	0.03957626783061443	11869	0	41254	41254
GCA_018672315.1	Propionibacteriales	Nocardioides_A	2	44393	3600424	0.012329936696344653	0	0	0	0
GCA_016694795.1	Peptostreptococcales	Peptacetobacter	3	80902	2534695	0.03191784415876466	0	42235	0	42235
GCA_022009815.1	Bacteroidales	Limisoma	0	0	2785566	0.0	0	0	0	0
GCA_019024325.1	Acetobacterales	Falsiroseomonas	9	344065	6157405	0.0558782474110441	0	170322	187423	258713
GCA_014652275.1	Pseudomonadales	Halioglobus_A	1	22111	3418305	0.006468410513397722	0	0	0	0
GCA_001304795.1	Sphingomonadales	Alteriqipengyuania	3	84755	3258499	0.02601044223122364	0	0	0	0
GCA_005886335.1	Actinomycetales	Peptidiphaga	2	54584	2526493	0.021604651190405038	0	0	0	0
GCA_002839315.1	Treponematales	SZUA-370	1	25172	3883727	0.006481403044034764	0	0	0	0
GCA_000013005.1	Sphingomonadales	Altererythrobacter_D	1	24365	3052398	0.007982248710685829	0	0	0	0
GCA_024347215.1	Pseudomonadales	Amphritea	6	191809	5213210	0.03679287809238454	14917	0	88736	88736
GCA_023972895.1	Lactobacillales	Lactiplantibacillus	2	66523	3860943	0.0172297285922118	0	0	41170	41170
GCA_021582295.1	Campylobacterales	G021582295	0	0	1724914	0.0	0	0	0	0
GCA_000473305.1	Bacteroidales	Bact-08	1	62585	2657245	0.023552589241865166	0	0	0	0
GCA_003798425.1	Enterobacterales	Yersinia	7	230658	5096964	0.045253998262495085	106852	110157	63200	110157
GCA_004145845.1	Rhodobacterales	SELP01	5	102601	3774601	0.027181945853349796	0	0	0	0
GCA_000829905.1	Erysipelotrichales	Beduini	0	0	2850586	0.0	0	0	0	0
GCA_019443965.1	Actinomycetales	Rhodoglobus	3	89201	3035657	0.029384413324693798	0	0	41059	41059
GCA_900117315.1	Bacillales	Bacillus_BE	6	160164	4215927	0.03799022136768497	0	0	41086	41086
GCA_003101015.1	Enterobacterales_A	Actinobacillus_A	0	0	2263191	0.0	0	0	0	0
GCA_008633425.1	Rhizobiales	QLZD01	1	20945	1860633	0.011256921703527777	0	0	0	0
GCA_009176745.1	Enterobacterales_A	Alteromonas	2	44689	5237481	0.008532536919943002	0	0	0	0
GCA_018406465.1	Erysipelotrichales	Longicatena	1	13507	3103757	0.004351822645909458	0	0	0	0
GCA_009766125.1	Acetobacterales	Acidisoma	4	129801	6362476	0.020401019980271832	0	0	41068	41068
GCA_024236395.1	Rickettsiales	JACKKO01	0	0	1386621	0.0	0	0	0	0
GCA_013487825.1	Rickettsiales	Anaplasma	0	0	1564418	0.0	0	0	0	0
GCA_023558375.1	Cyanobacteriales	CCMEE29	6	315201	6389872	0.049328218155230655	154368	243938	204701	294271
GCA_022701195.1	Erysipelotrichales	Allobaculum	0	0	3144153	0.0	0	0	0	0
GCA_014899185.1	Rhodobacterales	Pseudooceanicola	4	103779	4365781	0.02377100454649466	0	43918	0	43918
GCA_018457175.1	Rhodobacterales	Pseudohalocynthiibacter	5	111403	3901581	0.02855329672765989	0	0	34192	34192
GCA_900167435.1	Streptosporangiales	Marinactinospora	21	830816	5663707	0.14669120418835227	26253	426788	317848	637141
GCA_008367275.1	Flavobacteriales	Pareuzebyella	4	194049	4979987	0.038965764368461206	0	51597	41056	92653
GCA_008033175.1	Lactobacillales	Leuconostoc	1	41158	2316085	0.01777050496851368	0	0	41158	41158
GCA_910575705.1	Erysipelotrichales	CAJTFG01	2	38931	1844089	0.021111237038993237	0	0	0	0
GCA_934122175.1	TANB77	CAG-465	1	20915	1378065	0.015177078004303134	0	0	0	0
GCA_001486445.1	Coriobacteriales	RUG013	1	27409	2089921	0.01311484979575783	0	0	0	0
GCA_016711095.1	Actinomycetales	Phosphoribacter	3	93695	2919710	0.03209051583890181	0	0	0	0
GCA_024743435.1	Pseudomonadales	JANSWO01	4	190878	4149981	0.04599490937428388	0	142673	54978	142673
GCA_000172155.1	Verrucomicrobiales	Verrucomicrobium	7	210374	8220857	0.025590276050295	21095	0	128345	128345
GCA_001678945.1	Rhodobacterales	Pseudophaeobacter_A	5	129240	4061725	0.0318189931617724	0	52146	52146	52146
GCA_003955755.1	Lactobacillales	Jeotgalibaca	0	0	2950593	0.0	0	0	0	0
GCA_021183825.1	Flavobacteriales	Sinomicrobium	10	283222	5364211	0.05279844510217812	15671	53037	0	53037
GCA_002412745.1	Bacteroidales	UBA2287	1	34274	4198844	0.008162722882774401	0	0	0	0
GCA_012971745.1	Rhizobiales	Ancylobacter	7	208555	6286188	0.033176704228381336	0	0	41131	41131
GCA_016811105.1	Flavobacteriales	Aurantibacter_A	7	275628	4519628	0.060984665109606366	0	98663	89064	139719
GCA_007431345.1	Burkholderiales	Chitinimonas	10	415165	5292479	0.07844433582069953	0	256893	52312	256893
GCA_003260975.1	Cytophagales	Echinicola	3	112485	6252144	0.017991428220463252	0	50508	50508	50508
GCA_001042675.1	Actinomycetales	Parascardovia	1	41290	1890857	0.02183665925027646	0	0	41290	41290
GCA_018476525.1	Streptosporangiales	Acrocarpospora	31	1297328	10277946	0.12622444212102302	85313	589931	399522	989453
GCA_016191225.1	Gemmatimonadales	JACPPC01	2	42025	3043893	0.013806332877009803	0	0	0	0
GCA_006386585.1	Xanthomonadales	Pseudomonas_S	4	133746	4564382	0.02930210486326517	0	42524	0	42524
GCA_910575625.1	Lachnospirales	MGBC164599	1	21620	4340907	0.004980525959206221	0	0	0	0
GCA_900604955.1	Actinomycetales	Neoactinobaculum	1	41164	1867681	0.02204016638815729	0	0	41164	41164
GCA_001270045.2	Bacteroidales	UBA1413	2	42733	4436542	0.009632051268758416	0	0	0	0
GCA_004193555.1	Desulfobacterales	ETH-SRB1	5	180969	3338582	0.05420534825863196	0	0	0	0
GCA_002420865.1	Oscillospirales	Pygmaiobacter	1	21658	2667988	0.008117727665941526	0	0	0	0
GCA_008727795.1	Pseudomonadales	Nitrincola	3	82852	4172991	0.019854344282074894	0	0	41167	41167
GCA_013113735.1	Sphingomonadales	Sphingomonas_I	10	322201	5274170	0.061090370617556886	0	0	96641	96641
GCA_018777395.1	Enterobacterales	Sodalis_B	3	88838	3728128	0.02382911745519467	0	0	41044	41044
GCA_000973725.1	Cytophagales	Pontibacter	2	61965	5462537	0.011343630258248137	0	0	41128	41128
GCA_002892535.1	Burkholderiales	Aquella	2	66783	2820660	0.023676373614685924	13667	53116	0	53116
GCA_900119705.1	Tissierellales	Murdochiella	1	21633	1671491	0.012942337110998504	0	0	0	0
GCA_023167265.1	Acetobacterales	Bombella	4	135134	2014074	0.06709485351580925	0	0	46513	46513
GCA_013285825.1	Chlamydiales	JABDGV01	1	41143	1680781	0.024478501363354298	0	0	41143	41143
GCA_003065425.1	Actinomycetales	Mycetocola_A	2	65093	3193647	0.020382027193362323	0	0	44193	44193
GCA_001050115.1	Bacillales	Bacillus_O	5	124173	3381292	0.036723536447014926	16703	0	41065	41065
GCA_017647795.1	Bacteroidales	JAGCJX01	0	0	1817322	0.0	0	0	0	0
GCA_002285415.1	Rhodobacterales	Actibacterium_B	5	94195	3494482	0.026955354184110835	0	0	0	0
GCA_016724805.1	Burkholderiales	Sutterella	1	43892	3026517	0.014502479252553348	0	0	0	0
GCA_018242485.1	Xanthomonadales	SZAS-103	0	0	2815354	0.0	0	0	0	0
GCA_016776545.1	Rhodospirillales_A	Casp-alpha2	1	19007	2052033	0.009262521606621336	0	0	0	0
GCA_004168015.1	Methylococcales	Methylotetracoccus	5	149740	3384020	0.044249147463667475	24392	24392	47680	72072
GCA_000214375.1	Treponematales	Termitinema	2	52157	4059867	0.012846972573239468	0	0	0	0
GCA_000828915.1	Burkholderiales	Serpentinimonas	1	26208	2623236	0.009990713759646483	0	0	0	0
GCA_001769535.1	Bacteroidales	GWF2-38-335	1	49872	5268002	0.009466966793102964	0	0	0	0
GCA_023427985.1	Sphingobacteriales	JAEYZM01	1	18707	2421253	0.007726164923698597	0	0	0	0
GCA_002163875.1	Flavobacteriales	Gilvibacter	3	103084	3100211	0.03325064003708135	0	0	41092	41092
GCA_011751945.2	Actinomycetales	ZJ293	1	24247	1540829	0.015736334142205266	0	0	0	0
GCA_015207425.1	Cyanobacteriales	Lusitaniella	4	118599	5864958	0.020221628185572684	0	54870	0	54870
GCA_000014145.1	Cytophagales	Cytophaga	5	165816	4433218	0.03740307830564615	16745	0	41089	41089
GCA_001955695.1	Burkholderiales	Rhodoferax_B	4	116285	5895641	0.019723894314460463	0	43960	0	43960
GCA_001932675.1	Flavobacteriales	Salegentibacter	3	108399	4086550	0.02652579804480552	0	0	42755	42755
GCA_000179635.2	Oscillospirales	Ruminococcus_D	4	148441	4482087	0.0331187234875182	0	79279	0	79279
GCA_001427705.1	Burkholderiales	Pelomonas	5	220798	5812563	0.037986340965250616	0	0	0	0
GCA_003816055.1	Bacillales	Metabacillus_B	7	195061	4253348	0.04586057853719	13718	50888	41101	91989
GCA_913043865.1	Verrucomicrobiales	Roseibacillus_B	2	38472	1490447	0.025812390511034608	0	0	25068	25068
GCA_003150615.1	Flavobacteriales	Merdimorpha	0	0	2043505	0.0	0	0	0	0
GCA_900104785.1	Flavobacteriales	Psychroserpens	2	63556	3098771	0.02051006673290798	0	0	41101	41101
GCA_009746125.1	Burkholderiales	Casimicrobium	2	46766	4465898	0.01047180208773241	0	0	0	0
GCA_903870545.1	Methylococcales	UBA10906	2	41467	2681207	0.015465795815093724	0	0	0	0
GCA_002305265.1	Bacteroidales	UBA3839	0	0	1570524	0.0	0	0	0	0
GCA_021641645.1	Oscillospirales	CAG-724	1	21281	2238043	0.00950875385325483	0	0	0	0
GCA_023205995.1	Staphylococcales	Mammaliicoccus	2	61883	3069055	0.020163535681178735	41170	0	41170	41170
GCA_021484805.1	Cytophagales	IE-0392	4	133203	4941522	0.026955865014867887	0	50746	91937	91937
GCA_022559585.1	Rhizobiales	Bartonella	2	63326	2708601	0.023379597068745085	0	0	0	0
GCA_013394385.1	Actinomycetales	Rothia	8	280566	2997021	0.09361495965493735	70705	155039	41215	196254
GCA_018967645.1	Bacillales_D	Allobacillus	2	74604	2706053	0.027569304814059444	0	0	41065	41065
GCA_011390885.1	Gemmatimonadales	JAABRT01	4	114490	4066938	0.028151400390170687	0	72342	48195	72342
GCA_000214175.1	Mycobacteriales	Hoyosella	14	544481	4863490	0.11195273353085952	90515	283057	90515	283057
GCA_018261935.1	Burkholderiales	JAGTRP01	1	21648	4064451	0.005326180583798403	0	0	0	0
GCA_023278365.1	Flavobacteriales	Epilithonimonas	2	82057	3939633	0.02082858987118851	0	0	0	0
GCA_900111875.1	Rhodobacterales	Poseidonocella	4	123703	3622008	0.03415315482461662	0	48333	0	48333
GCA_022807975.1	Flavobacteriales	Abyssalbus	2	41013	4365036	0.00939579879753569	0	0	0	0
GCA_900114705.1	Burkholderiales	Rugamonas	12	504445	6829625	0.07386130278016728	49138	133562	136640	270202
GCA_014217625.1	Actinomycetales	Leifsonia	4	130308	4608984	0.02827260845340318	0	0	41101	41101
GCA_000590925.1	Rhodobacterales	Roseibacterium	6	148954	3555109	0.04189857469911612	0	43135	0	43135
GCA_021234875.1	Pseudomonadales	Marinibactrum	10	290842	5109653	0.05692010788208123	12412	146405	41047	187452
GCA_000751555.1	Tissierellales	Anaerosalibacter	4	91254	3174292	0.02874782786208704	0	0	0	0
GCA_902791445.1	Lachnospirales	RUG306	2	44304	2233581	0.019835412281891725	0	0	0	0
GCA_003182375.1	Burkholderiales	Melaminivora	2	47701	2948345	0.01617890714960427	0	0	0	0
GCA_017873855.1	Methanomicrobiales	Methanolinea_B	1	46331	2662345	0.017402327647243313	0	0	0	0
GCA_000185705.2	Desulfovibrionales	Bilophila	1	46288	4391194	0.010541096567357307	0	46288	0	46288
GCA_005280255.1	Actinomycetales	Arthrobacter	4	112449	5563753	0.02021099786421144	11872	0	41248	41248
GCA_003752155.1	Lachnospirales	Mobilisporobacter	5	155442	4039008	0.03848519240367932	0	68418	0	68418
GCA_021635705.1	Oscillospirales	CAG-841	1	21615	1934267	0.01117477576777146	0	0	0	0
GCA_002504165.1	Rhodobacterales	Pacificitalea	3	45169	3956796	0.011415549348513292	0	0	0	0
GCA_018860975.1	Rhodobacterales	Lentibacter	5	132315	3650272	0.03624798371189873	0	52075	52075	52075
GCA_016917355.1	Burkholderiales	Glaciimonas	5	189974	5230360	0.03632140043897552	76619	76619	0	76619
GCA_904418875.1	Oscillospirales	Onthovicinus	1	21631	2569433	0.00841858884820114	0	0	0	0
GCA_003003095.1	Rhodobacterales	Hasllibacter	3	62886	2784625	0.022583292184764556	0	0	0	0
GCA_004799685.1	Halobacteriales	Halobellus	2	40198	3749890	0.010719781113579331	0	0	0	0
GCA_000164865.1	Enterobacterales	Enterobacter_B	4	144156	4814049	0.029944855152076764	53627	53627	0	53627
GCA_021845595.1	Acetobacterales	JAJZVV01	9	234542	3619114	0.0648064692076569	0	0	0	0
GCA_001897445.1	Rickettsiales	33-17	0	0	1883020	0.0	0	0	0	0
GCA_017536525.1	Oscillospirales	SIG589	1	15958	1544732	0.010330594562681423	0	0	0	0
GCA_005885635.1	Flavobacteriales	Maribacter_C	6	211463	5107312	0.041403971404135875	0	50095	41056	91151
GCA_004363075.1	Streptosporangiales	Actinorugispora	13	418455	5253007	0.07966008802196532	56749	154772	228888	333065
GCA_903893545.1	Chlamydiales	CAITMJ01	1	41119	1632408	0.025189168394175968	0	0	41119	41119
GCA_020112395.1	Lactobacillales	Ruoffia	3	82652	2354731	0.03510040000322755	0	0	41173	41173
GCA_003970675.1	Cytophagales	Flammeovirga	6	170962	6680108	0.0255926999982635	11815	0	41050	41050
GCA_017304685.1	Rickettsiales	JAFKLR01	2	62628	2121440	0.029521457123463306	0	39233	0	39233
GCA_022343705.1	Staphylococcales	Macrococcus	3	54506	2226771	0.024477595585715817	13084	0	0	0
GCA_902558605.1	Flavobacteriales	Marivariicella	1	3008	1516294	0.0019837841474014935	0	0	0	0
GCA_022793845.1	Oscillospirales	Avispirillum	2	49274	2001776	0.02461514175412234	0	0	0	0
GCA_000398925.1	Oscillospirales	Butyricicoccus	1	21645	3325721	0.0065083631489231955	0	0	0	0
GCA_001261775.1	Oscillospirales	Anaeromassilibacillus	1	21585	3510827	0.006148124074470203	0	0	0	0
GCA_002240355.1	Mycobacteriales	Prauserella_A	20	629788	6986413	0.09014468511953129	128517	163164	177927	291667
GCA_003671765.1	Burkholderiales	ALPHA2B	7	242899	5919552	0.0410333417123458	0	94753	49479	94753
GCA_000023925.1	Actinomycetales	Kytococcus	5	140149	2785024	0.05032236706039158	0	0	41122	41122
GCA_014197445.1	Flavobacteriales	Mesonia_A	1	52577	2592316	0.020281863785124962	0	0	0	0
GCA_024239035.1	UBA6257	JANBVK01	0	0	794594	0.0	0	0	0	0
GCA_001697185.1	Flavobacteriales	Wenyingzhuangia	1	20837	3427057	0.006080143983598755	0	0	0	0
GCA_910573815.1	Actinomycetales	Barrientosiimonas	5	111510	3622728	0.030780671361471244	12337	0	41155	41155
GCA_001281385.1	PS1	Pseudothioglobus	0	0	1714148	0.0	0	0	0	0
GCA_016592555.1	Pseudomonadales	Neptunomonas	8	278702	4095481	0.06805110315491636	0	0	88652	88652
GCA_013416485.1	Burkholderiales	JAGOAJ01	2	27961	2771112	0.010090173186792882	0	0	0	0
GCA_008386575.1	Rhizobiales	Salinarimonas_A	11	267355	5278424	0.05065053508395688	0	0	41083	41083
GCA_016864895.1	Burkholderiales	QFNR01	1	67950	1607491	0.042270843196011675	67950	67950	0	67950
GCA_002814095.1	Rhodobacterales	Sagittula	8	207043	5576178	0.03712991228041859	0	51959	51959	51959
GCA_022024015.1	Bacteroidales	Prevotella	0	0	3733400	0.0	0	0	0	0
GCA_003008425.1	Flavobacteriales	Aurantibacter	2	66706	2914206	0.02288993983266797	0	0	0	0
GCA_023380715.1	UBA6257	JAKAHT01	0	0	749560	0.0	0	0	0	0
GCA_944388065.1	Oscillospirales	Faecivivens	2	49667	2643886	0.018785605733378823	0	0	0	0
GCA_001185205.1	Rhizobiales	Youhaiella	3	53529	4594249	0.011651305795571812	0	0	0	0
GCA_001941645.1	Mycobacteriales	Actinoalloteichus	24	1111684	7275385	0.15280071089021405	14909	578906	792024	847808
GCA_019359795.1	Cyanobacteriales	Aetokthonos	28	1136935	9546647	0.11909259868936183	0	686357	518149	787336
GCA_001899585.1	Acetobacterales	70-18	5	115275	5050261	0.022825552976370924	0	0	24210	24210
GCA_017579825.1	Actinomycetales	Arthrobacter_E	7	145912	3680971	0.03963954076247816	11908	0	0	0
GCA_003065605.1	Propionibacteriales	Aeromicrobium	5	133475	3717741	0.0359021782313507	0	0	41080	41080
GCA_918320885.1	Enterobacterales_A	GCA-918320885	2	51506	1661850	0.030993170262057345	0	0	0	0
GCA_000965745.1	Thermoplasmatales	GCA-965745	0	0	2226687	0.0	0	0	0	0
GCA_000701905.1	Clostridiales	Proteiniclasticum	3	63453	3118301	0.020348580845787497	0	0	0	0
GCA_010672785.1	Cyanobacteriales	RDXV01	13	423925	5187854	0.08171490562378972	0	143890	52142	196032
GCA_001830015.1	Acholeplasmatales	UBA2284	1	20930	2161296	0.009684004412167515	0	0	0	0
GCA_934277695.1	Peptostreptococcales	CAG-238	1	21607	2118267	0.010200319412047678	0	0	0	0
GCA_001804805.1	Victivallales	GWF2-50-93	4	93684	5915131	0.01583802624151519	0	0	0	0
GCA_013408795.1	Streptosporangiales	Spinactinospora	12	480493	6684050	0.07188650593577248	69918	129860	241866	371726
GCA_003971545.1	Actinomycetales	Trueperella	0	0	2427168	0.0	0	0	0	0
GCA_900096945.1	Lachnospirales	Anaerobium	3	54714	4609043	0.011871010966918729	0	0	0	0
GCA_014250155.1	Rhizobiales	Aminobacter	6	117601	6607828	0.0177972247461647	13478	0	0	0
GCA_013760845.1	Bacillales	Anoxybacillus_B	6	161755	3405528	0.047497774207112674	51337	0	41083	41083
GCA_003711265.1	PS1	Thiodubiliella	0	0	2832685	0.0	0	0	0	0
GCA_002272895.1	Campylobacterales	Helicobacter_J	0	0	1891067	0.0	0	0	0	0
GCA_009797935.1	Cytophagales	Lunatimonas	4	124926	6780030	0.018425582187689436	0	0	41080	41080
GCA_019424065.1	Lachnospirales	Lactonifactor	3	69719	4645286	0.01500854845105339	0	0	0	0
GCA_900230115.1	Cytophagales	TFI-002	3	81057	5461565	0.01484135041879022	0	0	41062	41062
GCA_013328345.1	Enterobacterales_A	Marinifaba	3	107619	4169624	0.025810240923402207	13476	73477	0	73477
GCA_013297885.1	Leptospirales	UBA2033	1	17879	4615609	0.0038735950120558304	0	0	17879	17879
GCA_900103775.1	Mycobacteriales	Allokutzneria	46	2066695	8565619	0.24127795084044715	15421	862590	956305	1342588
GCA_001999905.1	Bacillales	Indiicoccus	2	61896	4149733	0.014915658429108572	0	0	41071	41071
GCA_000013625.1	Burkholderiales	Herminiimonas	2	32233	4110251	0.007842100153980864	0	0	0	0
GCA_013294015.1	Flavobacteriales	Frigoriflavimonas	3	83057	3428107	0.02422824025037725	0	0	41053	41053
GCA_017875315.1	Methanomicrobiales	Methanomicrobium	1	21621	2541249	0.008508021055787922	0	0	0	0
GCA_902587125.1	Flavobacteriales	GCA-2716345	1	20837	1541975	0.013513189254041083	0	0	0	0
GCA_023666765.1	Treponematales	JAMPCJ01	4	128282	2329988	0.05505693591554978	0	0	0	0
GCA_009930795.1	Actinomycetales	Marisediminicola	4	177405	3352609	0.05291550550630867	0	0	41068	41068
GCA_017357825.1	Campylobacterales	Sulfurimonas	0	0	2845050	0.0	0	0	0	0
GCA_020251205.1	Actinomycetales	JAIWYX01	4	119768	5052573	0.0237043581557357	0	0	41137	41137
GCA_002305855.1	Myxococcales	Melittangium	28	1220614	9910441	0.12316444848417946	64845	690953	641404	912690
GCA_001266795.1	Pseudomonadales	Marinobacter	7	126222	4768422	0.026470392091975083	0	0	0	0
GCA_008680055.1	Erysipelotrichales	Holdemanella	1	21628	2350187	0.009202671957593162	0	0	0	0
GCA_000015145.1	Sulfolobales	Hyperthermus	0	0	1667163	0.0	0	0	0	0
GCA_018223725.1	Burkholderiales	Cupriavidus	8	190355	8350386	0.022795952187120452	16583	0	0	0
GCA_015064855.1	Oscillospirales	RGIG2000	1	21605	2024137	0.010673684636958862	0	0	0	0
GCA_902381685.1	Lachnospirales	Faecalimonas	2	42211	2219029	0.019022284071095963	0	0	0	0
GCA_024234265.1	Pseudomonadales	JACKOM01	3	59614	2500052	0.023845104021836344	0	0	0	0
GCA_015354075.1	Sphingomonadales	Thermaurantiacus	7	185178	2743621	0.06749401611957337	0	0	41131	41131
GCA_018474025.1	Enterobacterales_A	Alteromonas_E	0	0	3826628	0.0	0	0	0	0
GCA_015057455.1	Lachnospirales	SIG301	5	151555	2819935	0.053744146584939013	0	85376	0	85376
GCA_000015285.1	Enterobacterales_A	Psychromonas	3	124846	4559598	0.02738092261642364	0	0	41089	41089
GCA_018326105.1	Francisellales	Francisella	4	117490	2298556	0.051114699837637195	27296	46615	0	46615
GCA_017456015.1	Oscillospirales	RGIG3926	1	21573	1179381	0.018291798833455854	0	0	0	0
GCA_002261065.1	Pseudomonadales	Zooshikella	10	381343	6605154	0.05773415729595404	58976	229964	160384	266604
GCA_004010535.1	Coriobacteriales	RUG721	1	26332	2374622	0.011088922784342098	0	0	0	0
GCA_003628125.1	Burkholderiales	Pararobbsia	8	245079	6642683	0.03689458009662662	0	0	47815	47815
GCA_022430525.1	Fusobacteriales	Cetobacterium_A	1	42847	2973411	0.014410049602964407	0	42847	0	42847
GCA_021740915.1	Ignavibacteriales	JAIOYW01	2	42546	4348092	0.00978498155052837	0	0	0	0
GCA_018403265.1	Paenibacillales	J31TS4	2	45401	5071135	0.0089528281144162	0	0	0	0
GCA_934546935.1	Oscillospirales	CALWJF01	2	45826	2143719	0.02137686888999911	0	0	0	0
GCA_002288155.1	Burkholderiales	Taylorella	1	20861	1739054	0.011995602206716985	0	0	0	0
GCA_002263515.1	Mycobacteriales	Actinopolyspora	21	752778	5243930	0.14355225946952	59959	327666	245041	416447
GCA_021156175.1	Rickettsiales	JAJNBL01	2	59163	2015189	0.029358536593838098	0	0	0	0
GCA_003176915.1	Cytophagales	Cardinium	1	60852	1193042	0.051005748330737725	0	60852	60852	60852
GCA_001634265.1	Bacillales	Anoxybacillus_A	5	162100	3819480	0.042440332191816685	51796	51796	41074	92870
GCA_000195335.1	Deinococcales	Marinithermus	0	0	2269167	0.0	0	0	0	0
GCA_000597885.1	Cytophagales	Cesiribacter	6	214004	6665617	0.03210565503538532	0	85513	41242	126755
GCA_001579845.1	Rhizobiales	Z2-YC6860	4	183354	8193889	0.022376920165747913	0	139177	0	139177
GCA_000163555.2	Pelagibacterales	HIMB114	1	21952	1237371	0.01774083924708111	0	0	0	0
GCA_021654575.1	Desulfobacterales	Desulfoluna	4	125284	6263790	0.02000130911157622	0	0	53282	53282
GCA_002408505.1	Acholeplasmatales	UBA5409	2	63165	1251025	0.0504905977098779	0	48920	0	48920
GCA_002336125.1	Cytophagales	UBA7330	4	101237	6008353	0.016849376193442695	0	0	41095	41095
GCA_012840355.1	Oscillospirales	DTU078	1	40030	2160074	0.01853177252260802	0	0	0	0
GCA_001189515.2	Coriobacteriales	Olsenella_F	0	0	3213585	0.0	0	0	0	0
GCA_902364245.1	Lachnospirales	AF33-28	2	69188	5159962	0.013408625877477391	0	47563	0	47563
GCA_001969385.1	Rhodobacterales	Salipiger	6	153742	5424264	0.028343384466537766	0	52178	52178	52178
GCA_018917865.1	Tissierellales	Tissierella_C	4	88262	4085659	0.021602879731274685	0	0	0	0
GCA_900174485.1	Burkholderiales	Sterolibacterium	3	145083	3103217	0.04675245076319187	0	71597	51733	123330
GCA_018128965.1	Acetobacterales	Roseomonas_C	7	225729	4438934	0.05085207394387932	0	34659	139988	139988
GCA_013409325.1	Actinomycetales	Kineosphaera	7	228597	4944651	0.04623116980349068	68138	68138	0	68138
GCA_014385195.1	Tissierellales	BX21	2	40863	3029583	0.013487994882464022	0	0	0	0
GCA_003966915.1	Burkholderiales	Mycoavidus	2	63643	2795004	0.022770271527339497	0	0	0	0
GCA_012317385.1	Peptostreptococcales	GCA-900066495	2	60337	3116687	0.01935933893907216	0	0	0	0
GCA_003627075.1	Actinomycetales	Protaetiibacter	3	109257	3097107	0.03527711506254062	0	0	41080	41080
GCA_000331575.1	Bacillales	Calidifontibacillus_A	3	66877	3572345	0.018720756253945238	0	0	0	0
GCA_900637325.1	Campylobacterales	Wolinella	2	48881	2150449	0.02273060184175491	0	0	0	0
GCA_900095135.1	Bacteroidales	Proteiniphilum	2	75119	4414963	0.01701463862777559	0	0	0	0
GCA_022458895.1	Cytophagales	Tunicatimonas	6	202543	8254015	0.024538724487416123	0	0	88424	88424
GCA_023008365.1	Lachnospirales	Sellimonas	5	159004	3200718	0.04967760358769501	0	94042	0	94042
GCA_016735685.1	Burkholderiales	Aquariibacter	3	65254	3027633	0.021552810396768696	0	0	0	0
GCA_900104415.1	Lachnospirales	Eubacterium_C	1	21667	2911132	0.007442809189002766	0	0	0	0
GCA_024813435.1	Cytophagales	Aquiflexum_A	6	174814	5111896	0.03419748758581943	0	49618	41131	90749
GCA_900167975.1	Cytophagales	Ohtaekwangia	5	202390	7241272	0.02794950942320631	0	0	85757	85757
GCA_000619945.1	Clostridiales	Clostridium_AO	3	52893	4753597	0.011126942397514977	0	0	0	0
GCA_002795425.1	Enterobacterales_A	Conservatibacter	2	37074	2607477	0.014218342098511319	0	0	0	0
GCA_023023025.1	Mycobacteriales	Amycolatopsis	35	2195994	11133454	0.19724283227828487	74883	1211056	1542813	1824144
GCA_009429125.1	Actinomycetales	Luteimicrobium	3	64116	4208275	0.015235696336384861	0	0	0	0
GCA_000812185.1	Nitrososphaerales	Nitrosopelagicus	0	0	1232128	0.0	0	0	0	0
GCA_000023225.1	Desulfovibrionales	Desulfomicrobium	2	93937	3942657	0.023825810868153125	0	0	0	0
GCA_017448105.1	Mycoplasmatales	RUG11194	0	0	504644	0.0	0	0	0	0
GCA_019285775.1	Mycobacteriales	Skermania	13	543914	4230116	0.12858134386858422	185079	301325	95173	396498
GCA_014651615.1	Cytophagales	Persicitalea	4	132158	6413068	0.020607609337683616	0	50680	91799	91799
GCA_003940805.1	Rhodobacterales	Tabrizicola	4	113613	4387422	0.025895161213122422	0	50897	50897	50897
GCA_023016285.1	Flavobacteriales	Croceivirga	7	269874	5689803	0.047431167652025916	0	84740	172069	172069
GCA_002172335.1	Pseudomonadales	UBA7455	0	0	1518064	0.0	0	0	0	0
